EXIOBASE_code,EXIOBASE_industry_code,Year,Deforestation_area_ha
CZ,i01.e,2014,134.20407685258172
CZ,i01.e,2015,23.908062506365052
CZ,i01.e,2016,47.171624755201414
CZ,i01.e,2017,96.63543040458765
CZ,i01.e,2018,56.41515575175377
CZ,i01.e,2019,39.92230871956954
CZ,i01.e,2020,0.0
CZ,i01.e,2021,6.745917156416249
CZ,i01.e,2022,3.517626551105148
CZ,i01.f,2001,2.953890904193058e-17
CZ,i01.f,2002,1.251325977100422e-16
CZ,i01.f,2003,0.0
CZ,i01.f,2004,0.0
CZ,i01.f,2005,1.04654427538121e-16
CZ,i01.f,2006,0.0
CZ,i01.f,2007,2.324725973868156
CZ,i01.f,2008,5.31060302864824
CZ,i01.f,2009,7.522978831743299
CZ,i01.f,2010,4.772765295849509
CZ,i01.f,2011,12.95745159004381
CZ,i01.f,2012,1.03929269181321e-16
CZ,i01.f,2013,6.717627519352662e-18
CZ,i01.f,2014,18.75755269762688
CZ,i01.f,2015,1.686015541088136
CZ,i01.f,2016,0.0
CZ,i01.f,2017,0.0
CZ,i01.f,2018,8.646658116952558e-17
CZ,i01.f,2019,2.613509754277204
CZ,i01.f,2020,0.0
CZ,i01.f,2021,0.445838335366609
CZ,i01.f,2022,0.2765489127317982
CZ,i01.g,2001,2.493504778091731e-18
CZ,i01.g,2002,9.43431229331703e-18
CZ,i01.g,2003,0.0
CZ,i01.g,2004,0.0
CZ,i01.g,2005,7.180836515640107e-18
CZ,i01.g,2006,0.0
CZ,i01.g,2007,0.0
CZ,i01.g,2008,0.1997823736242858
CZ,i01.g,2009,0.1842679957637216
CZ,i01.g,2010,0.2222475108661005
CZ,i01.g,2011,0.0055959626819450685
CZ,i01.g,2012,0.004886238748858239
CZ,i01.g,2013,0.0006314530482170909
CZ,i01.g,2014,0.005969940387532427
CZ,i01.g,2015,0.1358624722533249
CZ,i01.g,2016,0.1434182262281036
CZ,i01.g,2017,0.3209011667815931
CZ,i01.g,2018,1.054796156947579e-18
CZ,i01.g,2019,0.0
CZ,i01.g,2020,0.0
CZ,i01.g,2021,0.0
CZ,i01.g,2022,0.0
CZ,i01.h,2001,1.0751289051422042
CZ,i01.h,2002,0.16702890171005097
CZ,i01.h,2003,0.0
CZ,i01.h,2004,0.0
CZ,i01.h,2005,1.854663709974173e-17
CZ,i01.h,2006,0.0
CZ,i01.h,2007,1.17718764477405
CZ,i01.h,2008,1.944370258350073
CZ,i01.h,2009,0.7742716253921633
CZ,i01.h,2010,0.0
CZ,i01.h,2011,1.648755153371157e-17
CZ,i01.h,2012,0.3127192799269272
CZ,i01.h,2013,0.13592026862872883
CZ,i01.h,2014,3.1222788226794593
CZ,i01.h,2015,0.09387719436948488
CZ,i01.h,2016,0.1876110517518797
CZ,i01.h,2017,0.04267302749755225
CZ,i01.h,2018,6.715980594235851e-18
CZ,i01.h,2019,0.0
CZ,i01.h,2020,0.0
CZ,i01.h,2021,0.001741555997525816
CZ,i01.h,2022,0.001080269190358587
CZ,i01.i,2001,0.0
CZ,i01.i,2002,244.68381490041554
CZ,i01.i,2003,74.38271526763916
CZ,i01.i,2004,641.0197680996273
CZ,i01.i,2005,686.2807350759988
CZ,i01.i,2006,236.85930568563302
CZ,i01.i,2007,375.6905622269825
CZ,i01.i,2008,475.79255372503496
CZ,i01.i,2009,319.3191168838124
CZ,i01.i,2010,286.2516757592127
CZ,i01.i,2011,597.4458988481082
CZ,i01.i,2012,0.0
CZ,i01.i,2013,0.0
CZ,i01.i,2014,26.421582276768333
CZ,i01.i,2015,170.55888643571024
CZ,i01.i,2016,366.49206274019673
CZ,i01.i,2017,310.5661471071461
CZ,i01.i,2018,374.03986718155693
CZ,i01.i,2019,1368.310611058032
CZ,i01.i,2020,1538.5801826432762
CZ,i01.i,2021,872.6367683438247
CZ,i01.i,2022,457.20347792750266
DE,i01.b,2001,601.2105940523733
DE,i01.b,2002,380.6218006581734
DE,i01.b,2003,160.016113774044
DE,i01.b,2004,3.486576335507364e-15
DE,i01.b,2005,153.8464046550489
DE,i01.b,2006,386.6460386429688
DE,i01.b,2007,254.4465570807015
DE,i01.b,2008,152.0693939216171
DE,i01.b,2009,0.0
DE,i01.b,2010,0.0
DE,i01.b,2011,0.0
DE,i01.b,2012,486.9953059281059
DE,i01.b,2013,33.17980796498104
DE,i01.b,2014,4.166682703884657e-15
DE,i01.b,2015,8.221909522803692e-16
DE,i01.b,2016,2.591903649800251e-15
DE,i01.b,2017,1.263663605628152e-14
DE,i01.b,2018,0.0
DE,i01.b,2019,0.0
DE,i01.b,2020,636.4887870138946
DE,i01.b,2021,70.0108976303185
DE,i01.b,2022,52.10549391540084
DE,i01.c,2001,182.65729303607984
DE,i01.c,2002,106.58510343220306
DE,i01.c,2003,8.128579884169223
DE,i01.c,2004,205.1022651320149
DE,i01.c,2005,1085.8373406942485
DE,i01.c,2006,950.9563071032081
DE,i01.c,2007,66.48892410798557
DE,i01.c,2008,0.0
DE,i01.c,2009,201.7872905636262
DE,i01.c,2010,2063.325186237105
DE,i01.c,2011,179.13018091068705
DE,i01.c,2012,65.07636388950796
DE,i01.c,2013,15.619338171269991
DE,i01.c,2014,4.52592281530885
DE,i01.c,2015,29.550540071023665
DE,i01.c,2016,201.2598179496321
DE,i01.c,2017,415.59440472402696
DE,i01.c,2018,471.0527713022044
DE,i01.c,2019,69.37532348866009
DE,i01.c,2020,194.32894366801037
DE,i01.c,2021,80.7323732577634
DE,i01.c,2022,39.35600953465179
DE,i01.d,2001,190.0978169677139
DE,i01.d,2002,136.9812859297951
DE,i01.d,2003,22.876403656281692
DE,i01.d,2004,62.28787318702404
DE,i01.d,2005,57.0454792616617
DE,i01.d,2006,24.222678374781815
DE,i01.d,2007,6.20081524074374
DE,i01.d,2008,78.96306768921418
DE,i01.d,2009,34.11303765975343
DE,i01.d,2010,101.14691435891514
DE,i01.d,2011,54.70846466401688
DE,i01.d,2012,159.2539295779499
DE,i01.d,2013,43.122013279548966
DE,i01.d,2014,107.6980172809376
DE,i01.d,2015,36.553318328291745
DE,i01.d,2016,81.83895063891873
DE,i01.d,2017,120.98899057230105
DE,i01.d,2018,163.9961500089156
DE,i01.d,2019,53.272223287715384
DE,i01.d,2020,172.00571374665347
DE,i01.d,2021,48.91180022047291
DE,i01.d,2022,29.18578905560874
DE,i01.e,2001,480.3322590091232
DE,i01.e,2002,146.08000363163308
DE,i01.e,2003,182.33744709798373
DE,i01.e,2004,1215.1250878461422
DE,i01.e,2005,131.01155399825055
DE,i01.e,2006,164.90004115677488
DE,i01.e,2007,29.378283623810475
DE,i01.e,2008,65.75108329937616
DE,i01.e,2009,39.553975999041214
DE,i01.e,2010,152.05239766948398
DE,i01.e,2011,276.5248817847381
DE,i01.e,2012,48.32035099485188
DE,i01.e,2013,7.153999715318636
DE,i01.e,2014,18.101178527940036
DE,i01.e,2015,12.684386285881585
DE,i01.e,2016,38.88463064019478
DE,i01.e,2017,65.17474401984913
DE,i01.e,2018,98.03793874769548
DE,i01.e,2019,184.06744015121066
DE,i01.e,2020,338.2307563841953
DE,i01.e,2021,101.82583371932955
DE,i01.e,2022,71.65554235708908
DE,i01.f,2001,3.339427834725703e-15
DE,i01.f,2002,0.0
DE,i01.f,2003,2.100571407734554e-16
DE,i01.f,2004,4.936266219206754e-16
DE,i01.f,2005,4.917541219095865e-15
DE,i01.f,2006,90.29242118198235
DE,i01.f,2007,0.0
DE,i01.f,2008,126.1586790995988
DE,i01.f,2009,56.00241340894831
DE,i01.f,2010,0.0
DE,i01.f,2011,0.0
DE,i01.f,2012,0.0
DE,i01.f,2013,3.114839115079853
DE,i01.f,2014,35.99687448454942
DE,i01.f,2015,54.41820767177582
DE,i01.f,2016,49.64408842757592
DE,i01.f,2017,1.604733617713637e-15
DE,i01.f,2018,0.0
DE,i01.f,2019,0.0
DE,i01.f,2020,28.9033555455585
DE,i01.f,2021,3.179238829589342
DE,i01.f,2022,2.366143201955401
DE,i01.g,2001,0.0
DE,i01.g,2002,0.0
DE,i01.g,2003,0.0
DE,i01.g,2004,0.0
DE,i01.g,2005,0.0
DE,i01.g,2006,0.0
DE,i01.g,2007,0.0
DE,i01.g,2008,0.0
DE,i01.g,2009,0.0
DE,i01.g,2010,0.0
DE,i01.g,2011,0.0
DE,i01.g,2012,0.0
DE,i01.g,2013,0.0
DE,i01.g,2014,0.0
DE,i01.g,2015,0.0
DE,i01.g,2016,4.025196358992642
DE,i01.g,2017,8.17027007976462
DE,i01.g,2018,13.1563008378272
DE,i01.g,2019,1.055940996783258
DE,i01.g,2020,0.6149650116076277
DE,i01.g,2021,1.443058759529914
DE,i01.g,2022,0.4950441450899596
DE,i01.h,2001,1.7650527221114798e-16
DE,i01.h,2002,0.1936824089289612
DE,i01.h,2003,0.08585408405498852
DE,i01.h,2004,1.9175104145489932
DE,i01.h,2005,6.004991326966629
DE,i01.h,2006,4.445165350497593
DE,i01.h,2007,0.5394909070894123
DE,i01.h,2008,0.2891136396032473
DE,i01.h,2009,2.806174985410545
DE,i01.h,2010,14.504003652284961
DE,i01.h,2011,5.300145941063269
DE,i01.h,2012,4.184711876603459
DE,i01.h,2013,0.5823394867323203
DE,i01.h,2014,0.5146921527176803
DE,i01.h,2015,1.7181297615065125
DE,i01.h,2016,4.681526987528387
DE,i01.h,2017,8.219291700243208
DE,i01.h,2018,1.4014320457685498
DE,i01.h,2019,0.633564598069955
DE,i01.h,2020,1.844895034822883
DE,i01.h,2021,0.5163444623942974
DE,i01.h,2022,0.3226177521815076
DE,i01.i,2001,14.44799543075711
DE,i01.i,2002,66.11338089573862
DE,i01.i,2003,0.7384281034086277
DE,i01.i,2004,107.72789789123269
DE,i01.i,2005,0.0
DE,i01.i,2006,0.0
DE,i01.i,2007,0.0
DE,i01.i,2008,0.0
DE,i01.i,2009,0.0
DE,i01.i,2010,0.0
DE,i01.i,2011,677.9871188907856
DE,i01.i,2012,451.31275773687133
DE,i01.i,2013,408.0450693883398
DE,i01.i,2014,902.8760947370324
DE,i01.i,2015,395.7233934652477
DE,i01.i,2016,650.4528055972428
DE,i01.i,2017,844.1019641708663
DE,i01.i,2018,1172.2233320302469
DE,i01.i,2019,0.0
DE,i01.i,2020,2422.961967024951
DE,i01.i,2021,2656.6847061982844
DE,i01.i,2022,1693.860402790669
DK,i01.b,2001,76.35151686905886
DK,i01.b,2002,37.02383658607992
DK,i01.b,2003,16.44174896624407
DK,i01.b,2004,19.24813018398043
DK,i01.b,2005,0.0
DK,i01.b,2006,55.29367919181614
DK,i01.b,2007,63.96748094283521
DK,i01.b,2008,181.3213899267569
DK,i01.b,2009,0.0
DK,i01.b,2010,0.0
DK,i01.b,2011,0.0
DK,i01.b,2012,12.16553506498577
DK,i01.b,2013,5.589951035892626
DK,i01.b,2014,0.0
DK,i01.b,2015,0.0
DK,i01.b,2016,2.372154048748765e-15
DK,i01.b,2017,0.0
DK,i01.b,2018,72.73474994248545
DK,i01.b,2019,0.0
DK,i01.b,2020,0.0
DK,i01.b,2021,0.0
DK,i01.b,2022,0.0
DK,i01.c,2001,4.397998375893875
DK,i01.c,2002,7.5254708167598015
DK,i01.c,2003,17.630011437642104
DK,i01.c,2004,3.0075203412469436
DK,i01.c,2005,77.35999891199208
DK,i01.c,2006,43.14582542997774
DK,i01.c,2007,42.84452934807546
DK,i01.c,2008,65.4956858834701
DK,i01.c,2009,154.24089439908514
DK,i01.c,2010,215.98124803534546
DK,i01.c,2011,22.646925171363666
DK,i01.c,2012,38.0256068697916
DK,i01.c,2013,11.105862985217138
DK,i01.c,2014,49.600177931250286
DK,i01.c,2015,148.02073556590807
DK,i01.c,2016,147.76655951927708
DK,i01.c,2017,74.76263721197296
DK,i01.c,2018,12.941455508086559
DK,i01.c,2019,56.20541511280118
DK,i01.c,2020,0.0
DK,i01.c,2021,0.0
DK,i01.c,2022,0.0
DK,i01.d,2001,16.36272464421889
DK,i01.d,2002,1.3793084111957705
DK,i01.d,2003,2.9687843094475044
DK,i01.d,2004,1.8595068624166806
DK,i01.d,2005,3.3057158679970007
DK,i01.d,2006,3.851707425520828
DK,i01.d,2007,6.707178516506104
DK,i01.d,2008,11.782557231453783
DK,i01.d,2009,2.493686831818949
DK,i01.d,2010,4.827498314436053
DK,i01.d,2011,1.175233838763342
DK,i01.d,2012,6.2050876664796295
DK,i01.d,2013,6.105633273839543
DK,i01.d,2014,13.580048715854414
DK,i01.d,2015,27.815962535494577
DK,i01.d,2016,92.95178188822979
DK,i01.d,2017,166.763858955845
DK,i01.d,2018,5.9149796646703985
DK,i01.d,2019,9.91323807035776
DK,i01.d,2020,0.0
DK,i01.d,2021,0.0
DK,i01.d,2022,0.0
DK,i01.e,2001,157.8426018463691
DK,i01.e,2002,19.002875767144257
DK,i01.e,2003,19.131231235531367
DK,i01.e,2004,53.48545288338156
DK,i01.e,2005,125.17710351015481
DK,i01.e,2006,51.68584812233989
DK,i01.e,2007,3.880391532656103
DK,i01.e,2008,12.708097421196639
DK,i01.e,2009,10.62946464639074
DK,i01.e,2010,34.56965528587691
DK,i01.e,2011,15.845931413456974
DK,i01.e,2012,55.38457272047415
DK,i01.e,2013,6.570894489263247
DK,i01.e,2014,17.508298498900903
DK,i01.e,2015,6.4984950592041
DK,i01.e,2016,22.43143417855033
DK,i01.e,2017,9.298788327026367
DK,i01.e,2018,17.74868004894218
DK,i01.e,2019,3.021428671264647
DK,i01.e,2020,0.0
DK,i01.e,2021,0.0
DK,i01.e,2022,0.0
DK,i01.f,2001,2.26970791508572e-16
DK,i01.f,2002,0.0
DK,i01.f,2003,0.0
DK,i01.f,2004,1.239632939939967e-16
DK,i01.f,2005,0.0
DK,i01.f,2006,0.0
DK,i01.f,2007,1.010995368767484e-16
DK,i01.f,2008,5.959607448327967
DK,i01.f,2009,3.701404348476822
DK,i01.f,2010,0.0
DK,i01.f,2011,0.0
DK,i01.f,2012,0.0
DK,i01.f,2013,0.0
DK,i01.f,2014,0.0
DK,i01.f,2015,6.534170198612774
DK,i01.f,2016,1.346797581708133e-16
DK,i01.f,2017,0.0
DK,i01.f,2018,1.440573107729722e-16
DK,i01.f,2019,3.830321977507138
DK,i01.f,2020,0.0
DK,i01.f,2021,0.0
DK,i01.f,2022,0.0
DK,i01.h,2001,5.641729100225498e-19
DK,i01.h,2002,0.0
DK,i01.h,2003,0.0
DK,i01.h,2004,0.007733623734634992
DK,i01.h,2005,0.02572541531515176
DK,i01.h,2006,0.0
DK,i01.h,2007,0.004275901132542461
DK,i01.h,2008,3.385074817724384e-19
DK,i01.h,2009,0.004713963765253212
DK,i01.h,2010,0.0
DK,i01.h,2011,0.0
DK,i01.h,2012,0.003988700021306811
DK,i01.h,2013,0.007033713223970854
DK,i01.h,2014,0.004000014349294379
DK,i01.h,2015,0.1089028366435462
DK,i01.h,2016,0.4648208855592235
DK,i01.h,2017,1.024719966770547
DK,i01.h,2018,0.03899986592090373
DK,i01.h,2019,0.05471888539295912
DK,i01.h,2020,0.0
DK,i01.h,2021,0.0
DK,i01.h,2022,0.0
DK,i01.i,2001,0.0
DK,i01.i,2002,0.0
DK,i01.i,2003,0.0
DK,i01.i,2004,0.0
DK,i01.i,2005,0.0
DK,i01.i,2006,0.0
DK,i01.i,2007,0.0
DK,i01.i,2008,0.0
DK,i01.i,2009,58.16987265310148
DK,i01.i,2010,0.0
DK,i01.i,2011,91.34543746021404
DK,i01.i,2012,178.31035612240598
DK,i01.i,2013,93.80770615553554
DK,i01.i,2014,186.8276630001454
DK,i01.i,2015,0.0
DK,i01.i,2016,0.0
DK,i01.i,2017,0.0
DK,i01.i,2018,164.79862944504143
DK,i01.i,2019,494.7498105370002
DK,i01.i,2020,199.6224232007051
DK,i01.i,2021,337.94642280259603
DK,i01.i,2022,208.38560749063825
DK,i02,2001,1604.28374159528
DK,i02,2002,397.5432593286988
DK,i02,2003,563.0647272598727
DK,i02,2004,896.2074964706251
DK,i02,2005,2826.52288957067
DK,i02,2006,2085.916545583041
DK,i02,2007,1638.946273012586
DK,i02,2008,2066.64900340275
DK,i02,2009,2768.782916306373
DK,i02,2010,0.0
DK,i02,2011,0.0
DK,i02,2012,0.0
DK,i02,2013,0.0
DK,i02,2014,0.0
DK,i02,2015,0.0
DK,i02,2016,0.0
DK,i02,2017,0.0
DK,i02,2018,0.0
DK,i02,2019,0.0
DK,i02,2020,0.0
DK,i02,2021,0.0
DK,i02,2022,0.0
EE,i01.b,2001,8.798242152534257
EE,i01.b,2002,10.12172885057577
EE,i01.b,2003,1.532073317642605
EE,i01.b,2004,50.6234214825924
EE,i01.b,2005,8.855713986710903
EE,i01.b,2006,173.8709244273629
EE,i01.b,2007,135.8484651928256
EE,i01.b,2008,153.5834870881228
EE,i01.b,2009,175.6328273402066
EE,i01.b,2010,2.796014626888814
EE,i01.b,2011,139.8416036109918
EE,i01.b,2012,193.4525025966317
EE,i01.b,2013,147.3109820964805
EE,i01.b,2014,92.52561199199222
EE,i01.b,2015,6.757258914179384e-15
EE,i01.b,2016,43.10471872023349
EE,i01.b,2017,1.550615030692824e-14
EE,i01.b,2018,551.4240832886819
EE,i01.b,2019,333.3894695543922
EE,i01.b,2020,281.4933968348481
EE,i01.b,2021,311.5179753877686
EE,i01.b,2022,321.3238036578509
EE,i01.c,2001,1.1033572670093612
EE,i01.c,2002,7.540480877308635
EE,i01.c,2003,0.6886762058997221
EE,i01.c,2004,42.40643934399564
EE,i01.c,2005,5.784809959050906
EE,i01.c,2006,130.20662764883565
EE,i01.c,2007,0.3893289012012265
EE,i01.c,2008,3.44542866263887
EE,i01.c,2009,32.22922400400758
EE,i01.c,2010,19.16063318102209
EE,i01.c,2011,63.73952628891875
EE,i01.c,2012,105.67449481049486
EE,i01.c,2013,29.48483493032619
EE,i01.c,2014,65.2494496865303
EE,i01.c,2015,219.30851635177967
EE,i01.c,2016,466.13612694873177
EE,i01.c,2017,654.8011514316449
EE,i01.c,2018,184.60342048728097
EE,i01.c,2019,219.6990513653368
EE,i01.c,2020,96.96929723742258
EE,i01.c,2021,130.0336074425747
EE,i01.c,2022,142.85819748878586
EE,i01.d,2001,0.7740388990499347
EE,i01.d,2002,1.373711367747316
EE,i01.d,2003,0.07988307638641465
EE,i01.d,2004,5.130217394763119
EE,i01.d,2005,0.30576966989863663
EE,i01.d,2006,5.564907753766852
EE,i01.d,2007,12.212632900838264
EE,i01.d,2008,35.59784431955577
EE,i01.d,2009,109.38203983400938
EE,i01.d,2010,3.96474990327073
EE,i01.d,2011,59.633028057183125
EE,i01.d,2012,88.94554051105926
EE,i01.d,2013,156.92869791152438
EE,i01.d,2014,288.92482838012705
EE,i01.d,2015,216.25122535154895
EE,i01.d,2016,197.35095561854016
EE,i01.d,2017,195.19657014508405
EE,i01.d,2018,88.28859240696048
EE,i01.d,2019,165.670496775493
EE,i01.d,2020,52.956533685485624
EE,i01.d,2021,79.1031355293078
EE,i01.d,2022,91.5051490268914
EE,i01.e,2001,12.49553631330462
EE,i01.e,2002,13.145969830080116
EE,i01.e,2003,1.8642238427078446
EE,i01.e,2004,57.775082429782266
EE,i01.e,2005,14.224318514821588
EE,i01.e,2006,155.2670434499447
EE,i01.e,2007,170.58248230917062
EE,i01.e,2008,92.62202806632612
EE,i01.e,2009,88.27742973324898
EE,i01.e,2010,2.551233404541015
EE,i01.e,2011,5.738801157322305
EE,i01.e,2012,3.3611343046102324
EE,i01.e,2013,2.125718999837402
EE,i01.e,2014,9.256614536823399
EE,i01.e,2015,52.61696889705419
EE,i01.e,2016,138.9734956174726
EE,i01.e,2017,94.48663377685547
EE,i01.e,2018,177.755757607335
EE,i01.e,2019,175.9242321599912
EE,i01.e,2020,189.46670940807078
EE,i01.e,2021,161.50143212451366
EE,i01.e,2022,188.8983069329265
EE,i01.g,2001,1.129875236605669e-19
EE,i01.g,2002,0.0
EE,i01.g,2003,0.0
EE,i01.g,2004,0.0
EE,i01.g,2005,0.0
EE,i01.g,2006,0.0
EE,i01.g,2007,0.0
EE,i01.g,2008,0.0
EE,i01.g,2009,0.0
EE,i01.g,2010,0.0
EE,i01.g,2011,0.0
EE,i01.g,2012,0.0
EE,i01.g,2013,0.0
EE,i01.g,2014,0.0
EE,i01.g,2015,0.0
EE,i01.g,2016,0.0
EE,i01.g,2017,0.0
EE,i01.g,2018,0.0
EE,i01.g,2019,0.0
EE,i01.g,2020,0.0
EE,i01.g,2021,0.0
EE,i01.g,2022,0.0
EE,i01.h,2001,0.02720864008781589
EE,i01.h,2002,0.2403513227580332
EE,i01.h,2003,0.02878378056028705
EE,i01.h,2004,1.839587069557415
EE,i01.h,2005,0.1332739529793795
EE,i01.h,2006,2.3511544419207002
EE,i01.h,2007,4.259488807752761e-17
EE,i01.h,2008,0.0
EE,i01.h,2009,3.042044102419082
EE,i01.h,2010,0.1173965817151404
EE,i01.h,2011,0.9149471813827735
EE,i01.h,2012,0.0766992301043914
EE,i01.h,2013,1.887759710090235
EE,i01.h,2014,5.182832430998066
EE,i01.h,2015,5.459164390889768e-17
EE,i01.h,2016,1.830949809889406e-16
EE,i01.h,2017,1.910945105069947e-16
EE,i01.h,2018,6.941609231014091
EE,i01.h,2019,0.0
EE,i01.h,2020,0.2353623719354917
EE,i01.h,2021,1.348896342765298
EE,i01.h,2022,0.518836236502887
EE,i01.i,2001,206.67095679822413
EE,i01.i,2002,177.28969301084936
EE,i01.i,2003,90.24361197797128
EE,i01.i,2004,173.63958406523412
EE,i01.i,2005,203.12920155824818
EE,i01.i,2006,0.0
EE,i01.i,2007,0.0
EE,i01.i,2008,80.60386169893823
EE,i01.i,2009,83.1110223105154
EE,i01.i,2010,357.90285216905033
EE,i01.i,2011,180.5664305902865
EE,i01.i,2012,0.0
EE,i01.i,2013,0.0
EE,i01.i,2014,0.0
EE,i01.i,2015,0.0
EE,i01.i,2016,0.0
EE,i01.i,2017,0.0
EE,i01.i,2018,0.0
EE,i01.i,2019,0.0
EE,i01.i,2020,0.0
EE,i01.i,2021,0.0
EE,i01.i,2022,0.0
EE,i02,2001,26.9999999999997
EE,i02,2002,26.9999999999997
EE,i02,2003,27.0
EE,i02,2004,27.0000000000003
EE,i02,2005,27.0
EE,i02,2006,27.0
EE,i02,2007,26.9999999999997
EE,i02,2008,34.0
EE,i02,2009,41.0
EE,i02,2010,48.0
EE,i02,2011,48.0
EE,i02,2012,48.0
EE,i02,2013,32.0
EE,i02,2014,32.66666666666666
EE,i02,2015,16.66666666666667
EE,i02,2016,16.66666666666667
EE,i02,2017,0.0
EE,i02,2018,0.0
EE,i02,2019,0.0
EE,i02,2020,0.0
EE,i02,2021,0.0
EE,i02,2022,0.0
ES,i01.a,2001,16.84857881007105
ES,i01.a,2002,29.8612233975746
ES,i01.a,2003,0.0
ES,i01.a,2004,0.0
ES,i01.a,2005,0.0
ES,i01.a,2006,31.08198915324069
ES,i01.a,2007,39.01229869491129
ES,i01.a,2008,36.17931378820004
ES,i01.a,2009,3.377973354075125e-17
ES,i01.a,2010,3.682793807756342e-16
ES,i01.a,2011,0.0
ES,i01.a,2012,2.876414339160689e-16
ES,i01.a,2013,4.40472830992356e-16
ES,i01.a,2014,1.226527002341038e-16
ES,i01.a,2015,1.228624272792616e-16
ES,i01.a,2016,3.040047094276326e-17
ES,i01.a,2017,0.0
ES,i01.a,2018,0.0
ES,i01.a,2019,2.03051628927817e-16
ES,i01.a,2020,0.0
ES,i01.a,2021,0.0
ES,i01.a,2022,0.0
ES,i01.b,2001,0.0
ES,i01.b,2002,0.0
ES,i01.b,2003,0.0
ES,i01.b,2004,0.0
ES,i01.b,2005,0.0
ES,i01.b,2006,0.0
ES,i01.b,2007,273.893998694183
ES,i01.b,2008,2.259804898706536e-15
ES,i01.b,2009,1120.642677473204
ES,i01.b,2010,175.5670212180135
ES,i01.b,2011,348.6887925083517
ES,i01.b,2012,5.578924153675874e-15
ES,i01.b,2013,121.0373459911062
ES,i01.b,2014,2.411754704790717e-15
ES,i01.b,2015,2.446629472586055e-15
ES,i01.b,2016,6.278757782984971e-16
ES,i01.b,2017,0.0
ES,i01.b,2018,160.4253400299899
ES,i01.b,2019,307.2097102954498
ES,i01.b,2020,0.0
ES,i01.b,2021,0.0
ES,i01.b,2022,0.0
ES,i01.c,2001,557.9733167540394
ES,i01.c,2002,331.4059745601996
ES,i01.c,2003,231.29198866276678
ES,i01.c,2004,636.4086427174759
ES,i01.c,2005,452.7201400949114
ES,i01.c,2006,212.01739455856847
ES,i01.c,2007,94.05409419099087
ES,i01.c,2008,114.97138032853655
ES,i01.c,2009,410.8124843215205
ES,i01.c,2010,230.5342337199461
ES,i01.c,2011,545.0204101970421
ES,i01.c,2012,239.33560675635044
ES,i01.c,2013,138.8191355658266
ES,i01.c,2014,152.59907164583413
ES,i01.c,2015,76.09741079659773
ES,i01.c,2016,273.6467349725414
ES,i01.c,2017,386.3641405783952
ES,i01.c,2018,229.28517497726608
ES,i01.c,2019,103.81854208180044
ES,i01.c,2020,0.0
ES,i01.c,2021,0.0
ES,i01.c,2022,0.0
ES,i01.d,2001,669.4066282702638
ES,i01.d,2002,1019.6540942621301
ES,i01.d,2003,281.278012302699
ES,i01.d,2004,188.1399904188096
ES,i01.d,2005,57.98907147234925
ES,i01.d,2006,193.07844339257505
ES,i01.d,2007,300.0781590142216
ES,i01.d,2008,478.95858120979847
ES,i01.d,2009,523.6485412022823
ES,i01.d,2010,97.75179420419326
ES,i01.d,2011,304.7874264139086
ES,i01.d,2012,320.7630906056081
ES,i01.d,2013,286.1463571295111
ES,i01.d,2014,403.16941505062334
ES,i01.d,2015,478.0001551035192
ES,i01.d,2016,629.17533699963
ES,i01.d,2017,520.8079838115505
ES,i01.d,2018,539.6620290096668
ES,i01.d,2019,204.34944785513147
ES,i01.d,2020,0.0
ES,i01.d,2021,0.0
ES,i01.d,2022,0.0
ES,i01.e,2001,14.925757781924926
ES,i01.e,2002,31.939956624536464
ES,i01.e,2003,14.421231822452484
ES,i01.e,2004,92.71686139680135
ES,i01.e,2005,267.9641378310426
ES,i01.e,2006,626.282858848397
ES,i01.e,2007,205.77034175464115
ES,i01.e,2008,238.81580969085547
ES,i01.e,2009,36.408332225413844
ES,i01.e,2010,187.06487191130444
ES,i01.e,2011,38.272167064084044
ES,i01.e,2012,75.70698733831445
ES,i01.e,2013,73.48102543255506
ES,i01.e,2014,76.89947034083698
ES,i01.e,2015,39.16770224526569
ES,i01.e,2016,45.86753711021496
ES,i01.e,2017,48.24791719868321
ES,i01.e,2018,48.09740572446689
ES,i01.e,2019,46.75536143876508
ES,i01.e,2020,0.0
ES,i01.e,2021,0.0
ES,i01.e,2022,0.0
ES,i01.f,2001,0.306424849060684
ES,i01.f,2002,0.0
ES,i01.f,2003,0.0
ES,i01.f,2004,0.0
ES,i01.f,2005,0.0
ES,i01.f,2006,0.0
ES,i01.f,2007,0.0
ES,i01.f,2008,0.002754630256448971
ES,i01.f,2009,0.008092860539406279
ES,i01.f,2010,0.002976940001549022
ES,i01.f,2011,0.007900191847119502
ES,i01.f,2012,0.0014061525842588823
ES,i01.f,2013,1.3614039204600032
ES,i01.f,2014,0.015331967411417114
ES,i01.f,2015,4.228293178541116e-17
ES,i01.f,2016,9.150577364543764e-18
ES,i01.f,2017,0.0
ES,i01.f,2018,0.0
ES,i01.f,2019,5.928313979918271e-17
ES,i01.f,2020,0.0
ES,i01.f,2021,0.0
ES,i01.f,2022,0.0
ES,i01.g,2001,0.0
ES,i01.g,2002,0.5150299002045601
ES,i01.g,2003,0.0
ES,i01.g,2004,0.0
ES,i01.g,2005,0.0
ES,i01.g,2006,0.01217469218693329
ES,i01.g,2007,0.01324439065252335
ES,i01.g,2008,19.94214574156191
ES,i01.g,2009,29.74665772267763
ES,i01.g,2010,0.3205172068334307
