,ISO,FAO,Deforestation_hectares,Size,ISO2
3492,IRN,534,0.330112910370425,463.824,IR
3493,IRN,536,0.123880664455471,222.67133333333334,IR
3494,IRN,544,0.0005955801175743797,110.40666666666667,IR
3495,IRN,560,0.2984880073038362,1245.6823333333332,IR
3496,IRN,569,0.00338379149229692,104.76366666666667,IR
3497,IRN,571,0.0464769872909318,39.54633333333334,IR
3498,IRN,587,0.003624868744568704,17.627666666666666,IR
3499,IRN,592,0.0002341309365072768,224.25,IR
3500,IRN,603,0.1411557985315413,563.631,IR
3501,IRN,619,0.09242158928986306,1110.6655,IR
3502,IRN,689,0.0002711734845427822,5.647,IR
3503,IRN,711,0.000710627781395584,161.145,IR
3504,IRN,826,0.001152403051730018,69.37333333333333,IR
3505,IRN,919,0.1296169769220565,819.7517376646338,IR
3506,IRN,1806,2.462722561519072,943.452,IR
3507,IRN,6716,1.77011130722824,1639.5034753292675,IR
3508,IRQ,15,0.1094519427993197,767.462,IQ
3509,IRQ,27,0.0076921257195357,9.253333333333334,IQ
3510,IRQ,44,0.09914030866222925,54.36266666666666,IQ
3511,IRQ,56,0.004459256270033123,92.872,IQ
3512,IRQ,79,0.03618011992438071,0.3973333333333333,IQ
3513,IRQ,116,0.001382497577839192,70.38633333333333,IQ
3514,IRQ,157,0.006554998429619953,1.482,IQ
3515,IRQ,236,0.0001449148786567659,0.013,IQ
3516,IRQ,242,0.002124190333767748,3.922,IQ
3517,IRQ,260,0.000706788852919465,10.406666666666666,IQ
3518,IRQ,289,0.0002016145805766206,2.243,IQ
3519,IRQ,388,0.001761655872815648,203.13466666666665,IQ
3520,IRQ,394,0.0001629739252376214,11.536333333333333,IQ
3521,IRQ,397,0.001020464806555791,80.41233333333332,IQ
3522,IRQ,399,0.0005143772214136395,42.596,IQ
3523,IRQ,401,0.0002425991337030326,25.272333333333332,IQ
3524,IRQ,403,0.0005483904722887886,4.920333333333333,IQ
3525,IRQ,423,0.0005182854672869195,2.021,IQ
3526,IRQ,430,0.000523090289483206,70.63633333333333,IQ
3527,IRQ,490,0.005956671920589766,38.251333333333335,IQ
3528,IRQ,515,0.001141664994307276,31.251,IQ
3529,IRQ,521,0.0001402762948125259,4.334333333333333,IQ
3530,IRQ,526,0.0004321061462814445,15.08,IQ
3531,IRQ,536,0.0002065062750183675,3.1763333333333335,IQ
3532,IRQ,560,0.002090796617487978,99.56166666666667,IQ
3533,IRQ,567,0.001112209497488462,88.09333333333333,IQ
3534,IRQ,568,0.0006768885828429032,53.489666666666665,IQ
3535,IRQ,577,0.267862605611683,449.175,IQ
3536,IRQ,619,0.01035609542613926,29.182,IQ
3537,IRQ,826,0.0005312301969482157,5.268,IQ
3538,IRQ,919,0.0009954730604852344,568.4186725850772,IQ
3539,IRQ,1806,0.01891398814921945,17.667,IQ
3540,IRQ,6716,0.04066656038753685,1136.8373451701543,IQ
3541,ISR,15,1.398075451579577,18.386333333333333,IL
3542,ISR,44,0.2519769591110827,1.3,IL
3543,ISR,56,0.0363983578073481,60.533,IL
3544,ISR,75,0.04044275629566544,0.044,IL
3545,ISR,83,0.3888387012694047,20.065833333333334,IL
3546,ISR,116,0.001074378165695684,254.586,IL
3547,ISR,122,0.07423108972883052,36.79566666666666,IL
3548,ISR,187,0.7470165066386987,0.18966666666666665,IL
3549,ISR,191,3.407251063585188,20.580333333333332,IL
3550,ISR,201,0.000962669804317824,0.019,IL
3551,ISR,211,0.003534334414819847,0.19,IL
3552,ISR,221,0.08401755686264245,63.476333333333336,IL
3553,ISR,242,0.9438256718058609,19.026,IL
3554,ISR,280,0.001018628312441068,0.0023333333333333335,IL
3555,ISR,289,0.0001942880568103488,0.054,IL
3556,ISR,328,0.4213746904378336,20.991,IL
3557,ISR,339,0.1766828945181822,1.652,IL
3558,ISR,358,0.3156332990225715,22.801,IL
3559,ISR,366,0.187686153475025,2.9913333333333334,IL
3560,ISR,367,0.0007156359588861048,0.455,IL
3561,ISR,372,0.2356207092055783,28.78666666666667,IL
3562,ISR,373,0.0713820705218541,0.4703333333333333,IL
3563,ISR,388,0.02537578905643139,291.02233333333334,IL
3564,ISR,393,0.7085021591670009,23.798,IL
3565,ISR,394,0.09950234586736531,5.271,IL
3566,ISR,399,0.04338211511640697,33.201,IL
3567,ISR,402,0.01169834241631114,1.841,IL
3568,ISR,403,0.3495549919981068,45.04066666666667,IL
3569,ISR,406,0.3252273549587867,2.8643333333333336,IL
3570,ISR,414,0.0282872611683426,19.023666666666667,IL
3571,ISR,417,0.002924585604077786,0.878,IL
3572,ISR,420,0.007779392092222022,0.561,IL
3573,ISR,461,0.06957710336132153,0.0875,IL
3574,ISR,463,9.188477819898946,44.589,IL
3575,ISR,486,0.5241445787423442,110.21633333333332,IL
3576,ISR,490,0.1314877720844008,43.75,IL
3577,ISR,495,1.510625787350104,125.41966666666667,IL
3578,ISR,497,0.5062363783243053,57.28633333333334,IL
3579,ISR,507,0.01551263344646502,102.73466666666667,IL
3580,ISR,512,0.8798395762478028,7.332,IL
3581,ISR,515,0.2801227859212937,134.35266666666666,IL
3582,ISR,523,0.1499065557766059,4.984666666666667,IL
3583,ISR,526,0.002610480183433146,14.938333333333334,IL
3584,ISR,531,0.02961819189444045,18.345,IL
3585,ISR,534,0.01048160618002472,77.62766666666667,IL
3586,ISR,544,0.008372815839268948,53.46633333333334,IL
3587,ISR,558,0.008721535266637426,2.843,IL
3588,ISR,560,0.1787419733776291,153.692,IL
3589,ISR,567,0.06441152907670791,49.461666666666666,IL
3590,ISR,568,0.04813910952855767,20.08366666666667,IL
3591,ISR,571,0.1321434315318372,100.09533333333333,IL
3592,ISR,572,2.074958549810098,248.18266666666665,IL
3593,ISR,574,0.05330350169653504,1.6953333333333334,IL
3594,ISR,577,0.8096263633477536,146.95466666666667,IL
3595,ISR,587,0.01099958598212248,39.176,IL
3596,ISR,592,0.02891217945242597,9.087333333333333,IL
3597,ISR,600,0.3905129904726793,0.07033333333333333,IL
3598,ISR,603,0.1488490459086178,0.129,IL
3599,ISR,619,0.004297512662782736,34.953,IL
3600,ISR,826,0.0002862543835544419,0.01,IL
3601,ISR,919,0.3771027098942116,941.7288163831909,IL
3602,ISR,1806,7.164951487990019,389.024,IL
3603,ITA,27,77.78736553648938,691.769,IT
3604,ITA,44,141.6401638628444,186.282,IT
3605,ITA,75,8.975089806940746,56.574,IT
3606,ITA,83,44.3701936498617,65.975,IT
3607,ITA,97,58.13910262325548,13.339,IT
3608,ITA,103,0.9414020714995865,454.56370370370377,IT
3609,ITA,108,11.90697768123387,28.3805,IT
3610,ITA,116,1.41210310724938,481.9533333333333,IT
3611,ITA,122,0.1346532777596631,481.9533333333333,IT
3612,ITA,176,1.969528609364672,33.505250000000004,IT
3613,ITA,181,160.1421279732999,62.494,IT
3614,ITA,187,56.48236473231047,27.5405,IT
3615,ITA,191,19.72760288030904,33.505250000000004,IT
3616,ITA,201,4.52075937865109,33.505250000000004,IT
3617,ITA,205,0.2728973095929172,33.505250000000004,IT
3618,ITA,210,1.098302416749517,0.2845,IT
3619,ITA,211,184.1491325961005,43.702,IT
3620,ITA,220,104.6701020636337,82.32,IT
3621,ITA,221,5.059372489689742,221.92366666666666,IT
3622,ITA,222,10.44462586239069,44.959,IT
3623,ITA,223,0.5817021599217447,543.3070158730159,IT
3624,ITA,225,78.58584489888194,534.3376666666667,IT
3625,ITA,234,37.93243884223489,543.3070158730159,IT
3626,ITA,236,191.9429137453874,423.5625,IT
3627,ITA,260,11.3531718870236,3254.425,IT
3628,ITA,267,118.106813153721,98.5855,IT
3629,ITA,270,27.2473054168842,14.838,IT
3630,ITA,289,0.07540583554541135,947.8527500000001,IT
3631,ITA,339,1.673603682665932,947.8527500000001,IT
3632,ITA,358,64.64106808703096,202.602,IT
3633,ITA,367,8.375078712569131,86.658,IT
3634,ITA,372,7.476473978695759,280.042,IT
3635,ITA,373,1.167335319365641,57.5725,IT
3636,ITA,388,26.08706267107046,4602.141666666667,IT
3637,ITA,393,0.4176587600750966,216.838,IT
3638,ITA,394,14.17331490129045,351.3505,IT
3639,ITA,397,0.1940713143080958,27.1205,IT
3640,ITA,399,0.2432412469025659,122.681,IT
3641,ITA,403,10.58333010028589,191.9225,IT
3642,ITA,406,1.698419995308024,24.743,IT
3643,ITA,407,2.162178015436125,9.731,IT
3644,ITA,414,7.119381170869969,154.222,IT
3645,ITA,417,4.859848596623155,59.9135,IT
3646,ITA,420,0.1986338259515671,15.086,IT
3647,ITA,426,6.759594543535089,224.128,IT
3648,ITA,490,7.753843324559336,859.7933333333334,IT
3649,ITA,495,43.9320966699807,214.6525,IT
3650,ITA,497,1.538120374782634,271.7873333333333,IT
3651,ITA,507,0.2008543124282491,2.514,IT
3652,ITA,512,0.172284688225523,12.847,IT
3653,ITA,515,14.05438232433291,1496.6113333333333,IT
3654,ITA,523,0.005386131110386524,543.3070158730159,IT
3655,ITA,526,2.636052841546968,173.1865,IT
3656,ITA,530,0.4778825438969753,543.3070158730159,IT
3657,ITA,531,0.2221769316600579,185.8575,IT
3658,ITA,536,2.198120074512267,102.3865,IT
3659,ITA,541,2.441712834568187,543.3070158730159,IT
3660,ITA,542,1.452534804407522,543.3070158730159,IT
3661,ITA,547,0.3055798064161596,6.33,IT
3662,ITA,550,1.168185445574207,0.369,IT
3663,ITA,552,9.149521334752597,543.3070158730159,IT
3664,ITA,558,1.255202761999449,543.3070158730159,IT
3665,ITA,560,319.8240005540916,5431.8315,IT
3666,ITA,567,11.2807495050373,131.4205,IT
3667,ITA,592,2.806946492492755,521.139,IT
3668,ITA,603,103.1243622279356,543.3070158730159,IT
3669,ITA,677,0.4031222748332614,0.0,IT
3670,ITA,773,3.254934941731604,2.981,IT
3671,ITA,777,1.554126813576519,2.322,IT
3672,ITA,826,0.8724820708348417,147.404,IT
3673,ITA,919,5.650692545604689,5229.831065667355,IT
3674,ITA,1806,107.3631583664891,6720.671,IT
3675,ITA,6716,380.1333333333333,10459.66213133471,IT
3676,JAM,56,0.004406904607830105,5.231333333333333,JM
3677,JAM,116,0.03046509018792821,14.380333333333335,JM
3678,JAM,122,3.757174880764814,34.21966666666666,JM
3679,JAM,125,2.327398321613535,7.394666666666667,JM
3680,JAM,137,9.237830513084479,147.873,JM
3681,JAM,149,0.8474755057868004,24.85333333333333,JM
3682,JAM,176,0.01160732536637488,0.273,JM
3683,JAM,181,0.08560080543349904,0.39566666666666667,JM
3684,JAM,187,0.1917003504406071,1.6513333333333333,JM
3685,JAM,195,0.2011073125753931,0.673,JM
3686,JAM,242,1.412315519495335,4.797,JM
3687,JAM,249,7.183221165939575,15.313,JM
3688,JAM,358,1.917907117850387,22.244,JM
3689,JAM,372,1.719596439360833,20.69333333333333,JM
3690,JAM,373,0.5400925999234473,8.248666666666667,JM
3691,JAM,388,0.11170533068907,27.569666666666667,JM
3692,JAM,393,0.2248873626351811,2.1816666666666666,JM
3693,JAM,394,3.134740937065673,33.221,JM
3694,JAM,397,0.5871429355774305,11.549666666666665,JM
3695,JAM,399,0.004406904607830048,0.2816666666666667,JM
3696,JAM,401,1.189521443854181,34.07533333333333,JM
3697,JAM,402,0.44682132275628,11.786,JM
3698,JAM,403,0.566708765633502,0.879,JM
3699,JAM,423,0.12999910088647,8.529666666666666,JM
3700,JAM,426,1.442000059829734,23.462666666666667,JM
3701,JAM,430,0.3633043778412914,8.878,JM
3702,JAM,446,0.004600498929813701,0.12733333333333333,JM
3703,JAM,463,0.153035322664853,16.376666666666665,JM
3704,JAM,486,11.10801916424661,36.875,JM
3705,JAM,489,2.13711882598676,29.53,JM
3706,JAM,490,1.621590077251312,122.06633333333333,JM
3707,JAM,495,4.667750727632916,3.123,JM
3708,JAM,497,0.331363201693749,19.12,JM
3709,JAM,507,0.1241411942670914,29.8265,JM
3710,JAM,567,0.08369328025103713,10.309666666666667,JM
3711,JAM,568,0.06499219240091346,3.536,JM
3712,JAM,571,0.04113745912473036,1.774,JM
3713,JAM,574,7.38135453278216,29.09166666666667,JM
3714,JAM,600,0.6768176273597836,8.069,JM
3715,JAM,603,0.4381121773114579,24.528,JM
3716,JAM,656,10.75260650207478,14.271666666666667,JM
3717,JAM,661,0.643408072743187,0.41933333333333334,JM
3718,JAM,689,1.799872753552744,45.32933333333334,JM
3719,JAM,720,0.4277018778765654,1.2513333333333332,JM
3720,JAM,723,0.06093018037585638,1.306,JM
3721,JAM,821,0.08997737168576456,0.146,JM
3722,JAM,826,0.0680578761617609,3.601,JM
3723,JAM,919,5.44436959809956,39.326978814125084,JM
3724,JAM,1806,103.4430223638916,24.432,JM
3725,JAM,6716,5.277470233608629,78.65395762825017,JM
3726,JOR,15,0.002100716842477282,7.337666666666667,JO
3727,JOR,44,0.006684498571983151,17.235666666666667,JO
3728,JOR,56,0.0003949046305792619,4.641666666666667,JO
3729,JOR,260,0.0005261209545714172,152.348,JO
3730,JOR,403,0.0007282819896215324,24.71,JO
3731,JOR,423,0.0001833261560081788,12.619666666666665,JO
3732,JOR,463,0.0008940289251905707,30.296,JO
3733,JOR,497,0.0001010805175250575,23.596,JO
3734,JOR,534,0.0001073588105390362,68.581,JO
3735,JOR,560,0.0001186597379641979,58.61666666666667,JO
3736,JOR,577,0.0003660244827149598,27.98033333333333,JO
3737,JOR,619,0.0001418894221159192,8.216,JO
3738,JOR,919,0.009141334272602232,108.42715176056339,JO
3739,JOR,1806,0.1736853511794424,336.6655,JO
3740,JPN,15,105.0447993341669,226.306,JP
3741,JPN,27,51.30462182573145,15340.802666666666,JP
3742,JPN,44,84.63855911551347,158.28033333333335,JP
3743,JPN,56,0.0262690955948384,0.033,JP
3744,JPN,75,0.0470118762846467,0.052,JP
3745,JPN,89,193.4669707518158,61.63433333333334,JP
3746,JPN,116,4.470753568706108,1528.849,JP
3747,JPN,137,0.3706484994598906,263.0723333333333,JP
3748,JPN,149,0.5878176441329577,91.401,JP
3749,JPN,156,7.350315578050333,170.83066666666664,JP
3750,JPN,157,11.12925369793687,299.552,JP
3751,JPN,176,119.3744628150601,39.56,JP
3752,JPN,181,0.05724424757778851,0.032,JP
3753,JPN,187,0.3991382953443836,0.386,JP
3754,JPN,236,156.5754623660081,197.915,JP
3755,JPN,270,4.6787911689326,1.467,JP
3756,JPN,289,0.08101988367710286,0.016,JP
3757,JPN,358,0.7836103907169423,836.919,JP
3758,JPN,372,4.38865759239588,589.5686666666667,JP
3759,JPN,393,80.75775298632405,255.7095,JP
3760,JPN,394,2.612449182558215,198.969,JP
3761,JPN,403,4.682135713371958,657.9725,JP
3762,JPN,406,6.005033295898231,193.90166666666667,JP
3763,JPN,463,121.2022954018805,1205.195,JP
3764,JPN,486,0.007059084582167539,0.006,JP
3765,JPN,490,0.9728515210809009,23.10233333333333,JP
3766,JPN,497,3.243475081941917,4.106,JP
3767,JPN,512,0.9580417310684964,38.99,JP
3768,JPN,523,0.01998703033767275,0.079,JP
3769,JPN,550,0.05852709678180996,0.014,JP
3770,JPN,571,1.277133154596878,56.17333333333334,JP
3771,JPN,574,0.2511333825926721,7.246,JP
3772,JPN,677,0.1229409832869962,3.608,JP
3773,JPN,919,0.1369084238564878,12602.202348312148,JP
3774,JPN,1806,2.601260053273267,2017.64,JP
3775,KAZ,15,0.08140997925450025,2298.8333333333335,KZ
3776,KAZ,27,0.3641805767103448,126.13633333333333,KZ
3777,KAZ,44,9.358370318560187,529.5313333333334,KZ
3778,KAZ,56,0.4968277192646552,131.88,KZ
3779,KAZ,71,0.0005132952489024714,3.6143333333333336,KZ
3780,KAZ,75,0.9696889714054707,35.888666666666666,KZ
3781,KAZ,79,0.003329657053877441,7.478,KZ
3782,KAZ,83,0.1900639093266168,0.501,KZ
3783,KAZ,89,3.044830135104275,19.833333333333332,KZ
3784,KAZ,108,0.30923911345389,71.437,KZ
3785,KAZ,116,0.0206886645367211,825.3316666666666,KZ
3786,KAZ,157,0.6414684130090433,20.072,KZ
3787,KAZ,176,16.10702524250246,312.366,KZ
3788,KAZ,187,2.442985828473439,29.01066666666667,KZ
3789,KAZ,191,0.112139661874942,11.079,KZ
3790,KAZ,201,13.36603548214524,173.208,KZ
3791,KAZ,222,0.04069891262205545,9.751,KZ
3792,KAZ,236,0.4522720765219069,82.77133333333333,KZ
3793,KAZ,242,0.0005479200531560262,0.012,KZ
3794,KAZ,267,5.019849481601702,286.061,KZ
3795,KAZ,270,1.087511112273433,134.64266666666666,KZ
3796,KAZ,280,1.994668083892815,52.36933333333334,KZ
3797,KAZ,292,0.2574359087813379,32.33,KZ
3798,KAZ,328,0.4773631293976363,207.72433333333333,KZ
3799,KAZ,333,14.19372717107429,288.6886666666667,KZ
3800,KAZ,339,0.6539974588746214,6.81,KZ
3801,KAZ,358,0.004134951556339874,103.051,KZ
3802,KAZ,366,0.0005641488270745927,0.459,KZ
3803,KAZ,388,0.03770047709876845,393.3283333333333,KZ
3804,KAZ,393,0.0002280737951303656,0.763,KZ
3805,KAZ,397,0.01924109871442804,231.63966666666667,KZ
3806,KAZ,399,0.01506404813191529,22.566666666666666,KZ
3807,KAZ,401,0.04762509489506649,83.75166666666667,KZ
3808,KAZ,403,0.1649560878407478,195.82766666666666,KZ
3809,KAZ,406,0.02285100284559207,33.3575,KZ
3810,KAZ,407,0.0001906529234583679,89.705,KZ
3811,KAZ,414,0.0002992871494014013,0.828,KZ
3812,KAZ,417,0.001024663896419354,1.028,KZ
3813,KAZ,426,0.004666703958387019,129.00766666666667,KZ
3814,KAZ,463,0.01316510973383802,88.627,KZ
3815,KAZ,512,0.000112973453034998,0.352,KZ
3816,KAZ,515,0.1154348580108338,106.69,KZ
3817,KAZ,523,0.0007483667662306707,0.375,KZ
3818,KAZ,526,0.002815586062196258,12.362333333333334,KZ
3819,KAZ,530,0.0001500183596759215,0.157,KZ
3820,KAZ,531,0.002402234535216379,0.903,KZ
3821,KAZ,534,0.01158698450267657,1.713,KZ
3822,KAZ,536,0.01849651689362737,4.359,KZ
3823,KAZ,544,0.004679825384012611,7.665,KZ
3824,KAZ,558,0.004113440585907415,18.453,KZ
3825,KAZ,560,0.005452241264887068,55.08733333333333,KZ
3826,KAZ,567,0.3624021175517235,179.20433333333335,KZ
3827,KAZ,568,0.006316851158410919,208.20066666666665,KZ
3828,KAZ,619,0.002316266639429708,5.959,KZ
3829,KAZ,689,0.0003056825452902552,0.606,KZ
3830,KAZ,826,0.000231936345194188,3.168,KZ
3831,KAZ,919,0.3841123325844839,448.3499437926546,KZ
3832,KAZ,1806,7.298134319105192,2054.579,KZ
3833,KEN,15,63.67416495839812,103.0635,KE
3834,KEN,27,20.46903110205025,53.458,KE
3835,KEN,44,60.69928624129475,22.235,KE
3836,KEN,56,930.254029789251,1046.5545,KE
3837,KEN,75,1.388606489218579,0.627,KE
3838,KEN,79,503.9954763104571,42.1135,KE
3839,KEN,83,558.5209720147793,73.988,KE
3840,KEN,116,1258.741193274467,572.4785,KE
3841,KEN,122,95.67775884368065,243.706,KE
3842,KEN,125,164.0691277513727,183.883,KE
3843,KEN,137,1.149005068560811,2.543,KE
3844,KEN,149,0.3425263870570929,4.013,KE
3845,KEN,156,282.4371266270599,206.1205,KE
3846,KEN,176,660.3617762948261,653.141,KE
3847,KEN,191,1.677975430094195,0.994,KE
3848,KEN,195,386.8123711159781,108.801,KE
3849,KEN,197,165.8562733977144,56.954,KE
3850,KEN,201,0.4920265533476639,1.098,KE
3851,KEN,211,167.719273825191,103.644,KE
3852,KEN,217,36.29722491963924,9.185,KE
3853,KEN,234,2.262692055997985,61.797,KE
3854,KEN,236,2.840826418564681,0.917,KE
3855,KEN,242,100.434153957415,15.904,KE
3856,KEN,249,859.8953940972362,18.2365,KE
3857,KEN,265,28.70291285246343,1.488,KE
3858,KEN,289,7.304481336639085,7.617,KE
3859,KEN,328,50.47050558917929,3.9705,KE
3860,KEN,339,36.18990554477883,17.425,KE
3861,KEN,358,146.9920261834237,175.0175,KE
3862,KEN,367,0.4019540203782917,0.2585,KE
3863,KEN,373,65.43185036568111,48.119,KE
3864,KEN,388,142.3446125841621,337.849,KE
3865,KEN,393,3.982687734171219,2.243,KE
3866,KEN,397,7.32197147126094,1.115,KE
3867,KEN,401,0.463427259397359,1.544,KE
3868,KEN,403,143.3254936573755,15.3165,KE
3869,KEN,406,2.231967918715152,2.408,KE
3870,KEN,414,1.295923005181155,14.305,KE
3871,KEN,417,23.68878436693448,41.407,KE
3872,KEN,420,4.720842737214679,0.55,KE
3873,KEN,426,22.60306048829234,54.168,KE
3874,KEN,430,18.62737280665056,6.9945,KE
3875,KEN,463,192.2207047619282,199.044,KE
3876,KEN,486,308.1037280912344,546.9335,KE
3877,KEN,489,2.051876406829758,10.2185,KE
3878,KEN,490,76.92653886246522,20.648,KE
3879,KEN,495,7.22763662205916,5.02,KE
3880,KEN,497,50.24273690751943,8.3085,KE
3881,KEN,507,0.1605211275654794,1.085,KE
3882,KEN,515,0.8405024167984692,0.1865,KE
3883,KEN,526,0.02044858251953072,0.063,KE
3884,KEN,536,0.3627057534256507,0.3375,KE
3885,KEN,544,0.2176234520553904,0.8215,KE
3886,KEN,558,0.1240893381846444,0.979,KE
3887,KEN,567,216.1991031205386,41.103,KE
3888,KEN,571,290.7871843903621,256.6725,KE
3889,KEN,572,269.4840902577615,130.077,KE
3890,KEN,574,57.15172428175455,95.778,KE
3891,KEN,577,0.1781043955901491,1.062,KE
3892,KEN,600,4.952075470369099,45.274,KE
3893,KEN,603,1.561341319825177,23.293,KE
3894,KEN,619,1.843420396588214,51.514,KE
3895,KEN,656,111.0329355688829,128.0175,KE
3896,KEN,667,988.150898242603,4791.082,KE
3897,KEN,687,10.92894180277971,2.447,KE
3898,KEN,689,1.032270288613661,4.556,KE
3899,KEN,698,1.695525975333964,2.241,KE
3900,KEN,711,0.10661882412788,0.168,KE
3901,KEN,720,1.130539693078531,0.013,KE
3902,KEN,723,0.1899405090415726,1.188,KE
3903,KEN,754,43.47986804486101,0.3455,KE
3904,KEN,789,11.32674466354611,24.07,KE
3905,KEN,826,3.214867201368258,21.6225,KE
3906,KEN,919,279.3943023462836,230.50744985167742,KE
3907,KEN,1806,5308.491744579388,1411.356,KE
3908,KEN,6716,0.1230710925292969,461.01489970335484,KE
3909,KGZ,27,0.2194770600954314,35.23866666666667,KG
3910,KGZ,44,4.22364796178741,73.58666666666667,KG
3911,KGZ,56,0.6622603947148702,151.42066666666665,KG
3912,KGZ,71,0.008084500793560457,0.26,KG
3913,KGZ,75,0.01904002231702731,0.462,KG
3914,KGZ,79,0.01737326708047072,0.0235,KG
3915,KGZ,97,0.004595148318861741,0.1015,KG
3916,KGZ,103,0.00032296516957497,0.018,KG
3917,KGZ,116,0.001948953632960693,370.8453333333333,KG
3918,KGZ,157,0.09773104734536844,36.55566666666667,KG
3919,KGZ,176,0.09990752909951464,76.702,KG
3920,KGZ,187,0.001659823036826119,0.224,KG
3921,KGZ,211,1.169900590079646,78.545,KG
3922,KGZ,221,0.001277226934510841,8.797,KG
3923,KGZ,222,0.002946860408085475,19.301,KG
3924,KGZ,223,0.002951535632560677,5.76,KG
3925,KGZ,225,0.01201001384855433,14.754,KG
3926,KGZ,234,0.003374994225959779,6.358,KG
3927,KGZ,236,0.01367162443293631,1.098,KG
3928,KGZ,242,0.002989584113271683,0.275,KG
3929,KGZ,270,0.007241093363414143,0.023,KG
3930,KGZ,280,0.0001708452472264505,5.057,KG
3931,KGZ,292,0.000150893003347829,0.011,KG
3932,KGZ,328,0.407679302372996,67.313,KG
3933,KGZ,339,0.000452679010043487,0.009,KG
3934,KGZ,358,0.0003976976140670817,30.16433333333333,KG
3935,KGZ,372,0.001137602639734292,0.695,KG
3936,KGZ,388,0.02148295641266677,120.86333333333333,KG
3937,KGZ,393,0.001575735292655817,0.624,KG
3938,KGZ,394,0.0007065089537616602,1.025,KG
3939,KGZ,397,0.05710083199740677,53.928,KG
3940,KGZ,401,0.002049649750276568,5.574,KG
3941,KGZ,403,0.02513135146031353,62.132,KG
3942,KGZ,406,0.1237161859497869,66.57633333333332,KG
3943,KGZ,414,0.01311293067526373,2.218,KG
3944,KGZ,420,0.0003923218087043553,0.624,KG
3945,KGZ,426,0.002412184866200905,47.24333333333333,KG
3946,KGZ,463,0.001460365594387922,34.681,KG
3947,KGZ,515,0.2120122598196523,63.862,KG
3948,KGZ,521,0.01382179910666113,1.847,KG
3949,KGZ,523,0.0001272400443121142,1.169,KG
3950,KGZ,526,0.002010751594050383,21.163,KG
3951,KGZ,531,0.002437727664825018,7.992,KG
3952,KGZ,534,0.0001305191163053497,7.115,KG
3953,KGZ,536,0.0001810716040173948,7.557,KG
3954,KGZ,544,0.0001583599411096494,3.409,KG
3955,KGZ,547,0.001931242044553505,8.023,KG
3956,KGZ,567,0.0006269032212276365,50.601,KG
3957,KGZ,619,0.0003021466801329844,5.090333333333333,KG
3958,KGZ,687,0.000207855650679551,1.07,KG
3959,KGZ,689,0.0003488918896480544,1.473,KG
3960,KGZ,723,0.0003789436277937503,0.378,KG
3961,KGZ,826,0.005251076516504449,1.9536666666666667,KG
3962,KGZ,919,0.009301816791144854,20.677765490106317,KG
3963,KGZ,1806,0.1767345190317522,467.507,KG
3964,KHM,27,43101.72590167796,3513.1595,KH
3965,KHM,56,6030.207844768086,320.7315,KH
3966,KHM,122,29.70777981697836,10.927,KH
3967,KHM,125,431.6688259863854,1195.268,KH
3968,KHM,149,6.001175663267542,8.415,KH
3969,KHM,156,4387.575835677419,4300.5085,KH
3970,KHM,176,545.1698164925862,76.997,KH
3971,KHM,234,0.98750112796383,8.303,KH
3972,KHM,236,933.8417104437012,116.419,KH
3973,KHM,242,5.19921633716655,24.784,KH
3974,KHM,249,312.8589942487681,30.063,KH
3975,KHM,254,3328.634366375108,36.904,KH
3976,KHM,265,4.751607428565043,0.636,KH
3977,KHM,289,85.81296125252302,37.4515,KH
3978,KHM,328,0.05256985407579512,0.215,KH
3979,KHM,339,0.3696588386501428,0.645,KH
3980,KHM,463,302.3460457685579,302.7635,KH
3981,KHM,486,4317.945005308665,65.1945,KH
3982,KHM,490,33.65958977625459,81.5125,KH
3983,KHM,497,0.08752014167563692,1.7,KH
3984,KHM,507,0.7669563607550753,1.335,KH
3985,KHM,571,6.244958473028822,40.892,KH
3986,KHM,574,1.959636835537616,9.7065,KH
3987,KHM,619,9.747877376834278,39.1485,KH
3988,KHM,656,2.156819533250853,1.6855,KH
3989,KHM,687,0.1094723884325624,11.561,KH
3990,KHM,689,46.13780403434725,18.861,KH
3991,KHM,780,0.5063749280986709,0.123,KH
3992,KHM,821,4.271107831975735,1.594,KH
3993,KHM,826,5.998930547574078,36.5435,KH
3994,KHM,836,23314.76824584722,276.639,KH
3995,KHM,919,233.187024678436,61.42938395446019,KH
3996,KHM,1806,4430.553468890283,300.448,KH
3997,KHM,6716,7111.408047319657,122.85876790892038,KH
3998,KNA,116,0.001169727338576159,0.5013888888888889,KN
3999,KNA,122,0.02068707111871173,0.3173333333333333,KN
4000,KNA,137,0.03247788040512593,0.0055,KN
4001,KNA,149,0.0214035315169852,1.1813333333333333,KN
4002,KNA,211,0.001600829845972541,0.195,KN
4003,KNA,242,0.0002192969877646238,0.017,KN
4004,KNA,249,0.5341416734027555,3.2875,KN
4005,KNA,328,0.002852919338678503,0.003,KN
4006,KNA,358,0.0001461979918430826,0.06066666666666667,KN
4007,KNA,397,0.000545808966853656,0.06433333333333333,KN
4008,KNA,401,0.0123900139974394,0.2315,KN
4009,KNA,403,0.005280094152639305,0.013,KN
4010,KNA,426,0.003041209063107018,0.082,KN
4011,KNA,463,0.001678802555523064,0.093,KN
4012,KNA,567,0.01536262927436189,0.267,KN
4013,KNA,603,0.0149767194709732,1.056,KN
4014,KNA,919,0.05388303215092474,2.692305555555555,KN
