Company,Date,total_score,env_score,soc_score,gov_score,orga_score,policy_score,practice_score,practice_self_score,practice_ext_score,practice_cert_score,sust_policy_score,landbank_score,cert_standards_score,def_biodiv_score,hcv_hcs_score,soils_fire_score,water_chemicals_score,community_land_labour_score,smallholders_suppliers_score,gov_grievance_score,Parent company,Subsidiaries,Bloomberg ticker,Thomson Reuters ticker,Sedol,RSPO Member,Location,Sustainability Report,SR Year
Suzano SA,Nov-17,55,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Suzano Holding SA,Veracel,SUZB5 BZ Equity,SUZB3.SA,,,"Brazil (São Paulo, Bahia, Espírito Santo, Maranhão, Mato Grosso do Sul, Minas Gerais)",https://s201.q4cdn.com/761980458/files/doc_news/2023/04/RelatorioSustentabilidade/RA-Suzano-2022-Informa%C3%A7%C3%B5es-Complementares-EN.pdf,2022
TA ANN Holdings,Aug-23,24.7,20.04,28.33,33.33,28.95,22.73,24.57,5.6,3.88,15.09,54.2,31.3,5.6,13.5,29.6,15.2,21.9,28.4,6.3,50,,"Tanjong Manis Holdings Sdn. Bhd., Raplex Sdn. Bhd., PASIN Sdn.Bhd.",TAH MK Equity,TAAN.KL,,,"Malaysia (Sarawak), Australia (Tasmania)",http://disclosure.bursamalaysia.com/FileAccess/apbursaweb/download?id=192961&name=EA_DS_ATTACHMENTS,2018
TA ANN Holdings,Aug-22,24.4,19.96,27.16,34.62,28.38,22.37,24.57,6.47,3.88,14.22,-,-,-,-,-,-,-,-,-,-,,"Tanjong Manis Holdings Sdn. Bhd., Raplex Sdn. Bhd., PASIN Sdn.Bhd.",TAH MK Equity,TAAN.KL,,,"Malaysia (Sarawak), Australia (Tasmania)",http://disclosure.bursamalaysia.com/FileAccess/apbursaweb/download?id=192961&name=EA_DS_ATTACHMENTS,2018
TA ANN Holdings,Jun-21,25.2,22.71,26.73,26.28,18.92,28.38,25,6.94,0,18.06,-,-,-,-,-,-,-,-,-,-,,"Tanjong Manis Holdings Sdn. Bhd., Raplex Sdn. Bhd., PASIN Sdn.Bhd.",TAH MK Equity,TAAN.KL,,,"Malaysia (Sarawak), Australia (Tasmania)",http://disclosure.bursamalaysia.com/FileAccess/apbursaweb/download?id=192961&name=EA_DS_ATTACHMENTS,2018
TA ANN Holdings,Jul-20,24.7,22.9,26.24,25,18.92,27.03,25.47,6.13,9.91,9.43,-,-,-,-,-,-,-,-,-,-,,"Tanjong Manis Holdings Sdn. Bhd., Raplex Sdn. Bhd., PASIN Sdn.Bhd.",TAH MK Equity,TAAN.KL,,,"Malaysia (Sarawak), Australia (Tasmania)",http://disclosure.bursamalaysia.com/FileAccess/apbursaweb/download?id=192961&name=EA_DS_ATTACHMENTS,2018
TA ANN Holdings,Jul-19,23.2,21.11,24.39,19.23,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"Tanjong Manis Holdings Sdn. Bhd., Raplex Sdn. Bhd., PASIN Sdn.Bhd.",TAH MK Equity,TAAN.KL,,,"Malaysia (Sarawak), Australia (Tasmania)",http://disclosure.bursamalaysia.com/FileAccess/apbursaweb/download?id=192961&name=EA_DS_ATTACHMENTS,2018
TA ANN Holdings,Jul-18,20,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"Tanjong Manis Holdings Sdn. Bhd., Raplex Sdn. Bhd., PASIN Sdn.Bhd.",TAH MK Equity,TAAN.KL,,,"Malaysia (Sarawak), Australia (Tasmania)",http://disclosure.bursamalaysia.com/FileAccess/apbursaweb/download?id=192961&name=EA_DS_ATTACHMENTS,2018
TA ANN Holdings,Nov-17,18.1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"Tanjong Manis Holdings Sdn. Bhd., Raplex Sdn. Bhd., PASIN Sdn.Bhd.",TAH MK Equity,TAAN.KL,,,"Malaysia (Sarawak), Australia (Tasmania)",http://disclosure.bursamalaysia.com/FileAccess/apbursaweb/download?id=192961&name=EA_DS_ATTACHMENTS,2018
Taman Group,Aug-23,4.8,5.91,5.2,5.7,9.52,3.16,3.77,0,2.37,1.41,0,14.9,3.3,3.9,3.3,6.5,4.2,0.5,0,3.3,,CIBN,Private company,Private company,,,"Republic of the Congo (Niari, Lékoumou)",,
Taman Group,Aug-22,4.9,4.99,5.12,6.5,6.1,3.21,6.06,0.42,2.34,2.46,-,-,-,-,-,-,-,-,-,-,,CIBN,Private company,Private company,,,"Republic of the Congo (Niari, Lékoumou)",,
Taman Group,Jun-21,5.6,5.37,6.98,6.09,7.32,3.29,7.25,4.93,2.33,0,-,-,-,-,-,-,-,-,-,-,,CIBN,Private company,Private company,,,"Republic of the Congo (Niari, Lékoumou)",,
Taman Group,Jul-20,0.6,0.75,0.92,0,2.44,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,CIBN,Private company,Private company,,,"Republic of the Congo (Niari, Lékoumou)",,
Taman Group,Jul-19,0.7,1,1.14,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,CIBN,Private company,Private company,,,"Republic of the Congo (Niari, Lékoumou)",,
TBNI,Aug-23,1.2,1.61,1.99,1.06,3.57,0,1.06,0,1.06,0,6.3,5,0,0,0,0,0,0,0,0,,,Private company,Private company,,,"Gabon (Ogooué, Ivindo)",,
TBNI,Aug-22,1.2,1.63,2.01,1.06,3.66,0,1.06,0,1.06,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Ogooué, Ivindo)",,
TBNI,Jun-21,0.6,0.76,0.96,0,2.44,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Ogooué, Ivindo)",,
TBNI,Jul-20,0.6,0.77,0.96,0,2.44,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Ogooué, Ivindo)",,
TBNI,Jul-19,0.8,1.04,1.19,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Ogooué, Ivindo)",,
Toba Pulp Lestari,Aug-23,80.3,79.64,81.55,70.63,89.71,86.08,67.87,31.92,11.37,24.58,87.5,96.1,39.9,81.3,93.2,80,76.4,80.8,65.6,82.1,Pinnacle Company Limited,,INRU IJ Equity,INRU.JK,,,Indonesia (North Sumatra),https://www.tobapulp.com/wp-content/uploads/2023/05/TPL-SR-2022-140523.pdf,2022
Toba Pulp Lestari,Aug-22,77.7,76.49,77.19,65.21,87.88,83.97,64.44,31.5,9.68,23.26,-,-,-,-,-,-,-,-,-,-,Pinnacle Company Limited,,INRU IJ Equity,INRU.JK,,,Indonesia (North Sumatra),https://www.tobapulp.com/wp-content/uploads/2023/05/TPL-SR-2022-140523.pdf,2022
Toba Pulp Lestari,Jun-21,72.3,68.85,72.7,62,80.3,81.58,55.6,33.29,1.72,20.59,-,-,-,-,-,-,-,-,-,-,Pinnacle Company Limited,,INRU IJ Equity,INRU.JK,,,Indonesia (North Sumatra),https://www.tobapulp.com/wp-content/uploads/2023/05/TPL-SR-2022-140523.pdf,2022
Toba Pulp Lestari,Jul-20,60.4,59.5,61.34,57.24,66.67,72.37,40.07,21.88,4.02,14.18,-,-,-,-,-,-,-,-,-,-,Pinnacle Company Limited,,INRU IJ Equity,INRU.JK,,,Indonesia (North Sumatra),https://www.tobapulp.com/wp-content/uploads/2023/05/TPL-SR-2022-140523.pdf,2022
Toba Pulp Lestari,Jul-19,32.9,27.13,36.14,31.58,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Pinnacle Company Limited,,INRU IJ Equity,INRU.JK,,,Indonesia (North Sumatra),https://www.tobapulp.com/wp-content/uploads/2023/05/TPL-SR-2022-140523.pdf,2022
Toba Pulp Lestari,Jul-18,35.7,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Pinnacle Company Limited,,INRU IJ Equity,INRU.JK,,,Indonesia (North Sumatra),https://www.tobapulp.com/wp-content/uploads/2023/05/TPL-SR-2022-140523.pdf,2022
Toba Pulp Lestari,Nov-17,32.7,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Pinnacle Company Limited,,INRU IJ Equity,INRU.JK,,,Indonesia (North Sumatra),https://www.tobapulp.com/wp-content/uploads/2023/05/TPL-SR-2022-140523.pdf,2022
Tranchivoire,Aug-23,2.7,2.83,3.87,5.56,3.13,3.42,1.36,0,1.36,0,7.5,9.5,0,0,0,2.5,0,2.7,0,0,,,Private company,Private company,,,Cote d'Ivoire,,
Tranchivoire,Aug-22,2.7,2.43,3.91,4.17,3.23,2.78,2.27,0,1.36,0.91,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Cote d'Ivoire,,
Tranchivoire,Jun-21,2.5,2.05,3.46,2.78,3.23,2.14,2.4,0.96,1.44,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Cote d'Ivoire,,
Tranchivoire,Jul-20,4.5,3.94,6.12,6.94,9.68,3.57,2.5,1,1.5,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Cote d'Ivoire,,
Tranchivoire,Jul-19,8.8,7.79,11.49,7.14,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Cote d'Ivoire,,
Tranchivoire,Jul-18,7.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Cote d'Ivoire,,
Veracel,Aug-23,58,52.52,63.42,59.21,74.19,49.34,60.78,15.95,14.22,30.6,70.8,70.8,55.6,42.3,47.2,31.9,69.6,68.6,40.6,75,"Suzano/Fibria- 50%, Stora Enso- 50%",,Private company,Private company,,,Brazil (Bahia and Minais Gerais),https://www.veracel.com.br/wp-content/uploads/2023/05/relatorio-de-sustentabilidade-2022-veracel-celulose.pdf#page=01,2022
Veracel,Aug-22,57.8,51.88,62.24,59.46,68.75,51.33,60.17,19.07,9.32,31.78,-,-,-,-,-,-,-,-,-,-,"Suzano/Fibria- 50%, Stora Enso- 50%",,Private company,Private company,,,Brazil (Bahia and Minais Gerais),https://www.veracel.com.br/wp-content/uploads/2023/05/relatorio-de-sustentabilidade-2022-veracel-celulose.pdf#page=01,2022
Veracel,Jun-21,65.3,60.56,72.31,67.57,64.06,63.01,69.09,23.18,16.82,29.09,-,-,-,-,-,-,-,-,-,-,"Suzano/Fibria- 50%, Stora Enso- 50%",,Private company,Private company,,,Brazil (Bahia and Minais Gerais),https://www.veracel.com.br/wp-content/uploads/2023/05/relatorio-de-sustentabilidade-2022-veracel-celulose.pdf#page=01,2022
Veracel,Jul-20,60.7,56,67.22,60.54,64.52,54.11,67.34,29.56,15.91,21.87,-,-,-,-,-,-,-,-,-,-,"Suzano/Fibria- 50%, Stora Enso- 50%",,Private company,Private company,,,Brazil (Bahia and Minais Gerais),https://www.veracel.com.br/wp-content/uploads/2023/05/relatorio-de-sustentabilidade-2022-veracel-celulose.pdf#page=01,2022
Veracel,Jul-19,62.5,61.45,65.54,59.72,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Suzano/Fibria- 50%, Stora Enso- 50%",,Private company,Private company,,,Brazil (Bahia and Minais Gerais),https://www.veracel.com.br/wp-content/uploads/2023/05/relatorio-de-sustentabilidade-2022-veracel-celulose.pdf#page=01,2022
Veracel,Jul-18,38.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Suzano/Fibria- 50%, Stora Enso- 50%",,Private company,Private company,,,Brazil (Bahia and Minais Gerais),https://www.veracel.com.br/wp-content/uploads/2023/05/relatorio-de-sustentabilidade-2022-veracel-celulose.pdf#page=01,2022
Vicwood Group,Aug-23,9.1,6.91,11.35,15.19,6.58,12.34,6.65,0,5.52,1.14,0,17.6,0,9.6,13.8,0,0,14.6,6.3,14.2,,"CFC (Compagnie Forestière du Cameroun), Thanry Congo, SEBC (Société d'Exploitation des Bois du Cameroun), SAB, CIBC, Kakouande",Private company,Private company,,,"Cameroon, Republic of Congo, China, Central African Republic",,
Vicwood Group,Aug-22,9.8,7.98,12.6,17.7,8.33,12.5,7.41,0,6.27,1.14,-,-,-,-,-,-,-,-,-,-,,"CFC (Compagnie Forestière du Cameroun), Thanry Congo, SEBC (Société d'Exploitation des Bois du Cameroun), SAB, CIBC, Kakouande",Private company,Private company,,,"Cameroon, Republic of Congo, China, Central African Republic",,
Vicwood Group,Jun-21,13.4,10.61,15.9,15.35,8.33,22.3,5.74,0,5.74,0,-,-,-,-,-,-,-,-,-,-,,"CFC (Compagnie Forestière du Cameroun), Thanry Congo, SEBC (Société d'Exploitation des Bois du Cameroun), SAB, CIBC, Kakouande",Private company,Private company,,,"Cameroon, Republic of Congo, China, Central African Republic",,
Vicwood Group,Jul-20,11.3,9.15,13.58,8.36,7.14,21.62,1.25,1.25,0,0,-,-,-,-,-,-,-,-,-,-,,"CFC (Compagnie Forestière du Cameroun), Thanry Congo, SEBC (Société d'Exploitation des Bois du Cameroun), SAB, CIBC, Kakouande",Private company,Private company,,,"Cameroon, Republic of Congo, China, Central African Republic",,
Vicwood Group,Jul-19,8.2,6.38,11.05,2.56,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"CFC (Compagnie Forestière du Cameroun), Thanry Congo, SEBC (Société d'Exploitation des Bois du Cameroun), SAB, CIBC, Kakouande",Private company,Private company,,,"Cameroon, Republic of Congo, China, Central African Republic",,
Vicwood Group,Jul-18,7.3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"CFC (Compagnie Forestière du Cameroun), Thanry Congo, SEBC (Société d'Exploitation des Bois du Cameroun), SAB, CIBC, Kakouande",Private company,Private company,,,"Cameroon, Republic of Congo, China, Central African Republic",,
Vicwood Group,Nov-17,7.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"CFC (Compagnie Forestière du Cameroun), Thanry Congo, SEBC (Société d'Exploitation des Bois du Cameroun), SAB, CIBC, Kakouande",Private company,Private company,,,"Cameroon, Republic of Congo, China, Central African Republic",,
Wang Sam Resources & Trading Company (广东大皇森贸易有限公司),Aug-23,0.8,1.08,1.34,1.09,3.57,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,,Private company,Private company,,,"Republic of Congo (Cuvette, Cuvette-Ouest, Makoua)",,
Wang Sam Resources & Trading Company (广东大皇森贸易有限公司),Aug-22,0.8,1.09,1.34,1.06,3.66,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Republic of Congo (Cuvette, Cuvette-Ouest, Makoua)",,
Wang Sam Resources & Trading Company (广东大皇森贸易有限公司),Jun-21,0.6,0.75,0.93,0,2.5,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Republic of Congo (Cuvette, Cuvette-Ouest, Makoua)",,
Wang Sam Resources & Trading Company (广东大皇森贸易有限公司),Jul-20,0.6,0.76,0.93,0,2.56,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Republic of Congo (Cuvette, Cuvette-Ouest, Makoua)",,
Wang Sam Resources & Trading Company (广东大皇森贸易有限公司),Jul-19,0.7,1,1.14,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Republic of Congo (Cuvette, Cuvette-Ouest, Makoua)",,
Wanpeng International (浙江万蓬进出口有限公司),Aug-23,0.5,0.71,0.88,2.13,2.38,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,,,Private company,Private company,,,,,
Wanpeng International (浙江万蓬进出口有限公司),Aug-22,0.8,1.09,1.34,3.19,3.66,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,,,
Wanpeng International (浙江万蓬进出口有限公司),Jun-21,0.8,1.12,1.38,3.19,3.66,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,,,
Wanpeng International (浙江万蓬进出口有限公司),Jul-20,0.8,1.13,1.38,3.19,3.66,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,,,
Wapoga Mutiara Timber Unit II PT,Aug-23,14.5,13.69,15.28,7.69,7.14,13.29,21.03,0,4.76,16.27,0,14.8,0,23.1,13.6,10.9,15.6,20.3,12.5,7.1,,,Private company,Private company,,,Papua,,
Wapoga Mutiara Timber Unit II PT,Aug-22,13.9,12.78,14.02,6.41,6.1,12.18,21.03,0,4.76,16.27,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Papua,,
Wapoga Mutiara Timber Unit II PT,Jun-21,18.5,16.22,19.71,7.05,6.1,21.71,22.88,0,0,22.88,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Papua,,
Wapoga Mutiara Timber Unit II PT,Jul-20,15,11.73,17.31,4.49,3.66,21.05,15.09,0,9.05,6.03,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Papua,,
Wenzhou Timber Group Company Ltd (温州木材集团有限公司),Aug-23,1.4,1.59,2.05,3.33,4.17,0.91,0,0,0,0,0,7.1,0,0,0,0,0,1.6,0,0,"Wenzhou Industrial and Energy Development Group Co., Ltd.(formerly Wenzhou Industrial Investment Group Co., Ltd.)","Wenzhou Timber Market; Wenzhou Green Star Timber Trading Co., Ltd",Private company,Private company,,,Global,,
Wenzhou Timber Group Company Ltd (温州木材集团有限公司),Aug-22,1.4,2.42,2.05,5,6.25,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Wenzhou Industrial and Energy Development Group Co., Ltd.(formerly Wenzhou Industrial Investment Group Co., Ltd.)","Wenzhou Timber Market; Wenzhou Green Star Timber Trading Co., Ltd",Private company,Private company,,,Global,,
Wenzhou Timber Group Company Ltd (温州木材集团有限公司),Jun-21,1.9,3.17,2.82,6.9,8.33,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Wenzhou Industrial and Energy Development Group Co., Ltd.(formerly Wenzhou Industrial Investment Group Co., Ltd.)","Wenzhou Timber Market; Wenzhou Green Star Timber Trading Co., Ltd",Private company,Private company,,,Global,,
Wenzhou Timber Group Company Ltd (温州木材集团有限公司),Jul-20,1,1.67,1.45,3.57,4.76,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Wenzhou Industrial and Energy Development Group Co., Ltd.(formerly Wenzhou Industrial Investment Group Co., Ltd.)","Wenzhou Timber Market; Wenzhou Green Star Timber Trading Co., Ltd",Private company,Private company,,,Global,,
Wenzhou Timber Group Company Ltd (温州木材集团有限公司),Jul-19,1.3,2.04,1.92,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Wenzhou Industrial and Energy Development Group Co., Ltd.(formerly Wenzhou Industrial Investment Group Co., Ltd.)","Wenzhou Timber Market; Wenzhou Green Star Timber Trading Co., Ltd",Private company,Private company,,,Global,,
Wijma,Aug-23,8.7,6.3,11.49,7.73,3.13,15.07,4.27,0,3.09,1.17,15,8.7,0,6,16.7,2.5,0,16,6.3,10,,"Wijma Cameroun S.A., CAFECO, CFK",Private company,Private company,,,"Cameroon, Cote d'Ivoire",,
Wijma,Aug-22,9.5,7.33,11.63,7.95,3.23,16.67,4.37,0,3.17,1.19,-,-,-,-,-,-,-,-,-,-,,"Wijma Cameroun S.A., CAFECO, CFK",Private company,Private company,,,"Cameroon, Cote d'Ivoire",,
Wijma,Jun-21,13,10.62,16.16,9.09,4.84,24.29,4.17,0,4.17,0,-,-,-,-,-,-,-,-,-,-,,"Wijma Cameroun S.A., CAFECO, CFK",Private company,Private company,,,"Cameroon, Cote d'Ivoire",,
Wijma,Jul-20,13,10.62,16,9.09,4.69,24.29,4.24,2.54,1.69,0,-,-,-,-,-,-,-,-,-,-,,"Wijma Cameroun S.A., CAFECO, CFK",Private company,Private company,,,"Cameroon, Cote d'Ivoire",,
Wijma,Jul-19,11.1,8.54,13.75,7.89,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"Wijma Cameroun S.A., CAFECO, CFK",Private company,Private company,,,"Cameroon, Cote d'Ivoire",,
Wijma,Jul-18,15.7,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"Wijma Cameroun S.A., CAFECO, CFK",Private company,Private company,,,"Cameroon, Cote d'Ivoire",,
Woodbois,Aug-23,72.5,68.97,74.21,68.81,78.79,92.36,45.64,19.67,12.85,13.11,79.2,83.9,44.4,68,67.6,68.4,73.4,79.8,40,73.1,,"Lynn Timber- Woodbois Gabon, La Gabonaise des Forêts et de l'Industrie du Bois (LGFIB)",WBI LN Equity,WBI.L,B4WJSD1,,"Mozambique (Bairro de Merrerre, Posto Administrativo de Nakire, Zona de Namiconha, Cidade de Nampula), Gabon (Mouila)",https://www.woodbois.com/wp-content/uploads/Woodbois_IR_2022.pdf,2022
Woodbois,Aug-22,69.2,66.17,70.95,59.45,78.13,91.55,38.43,19.26,7.28,11.89,-,-,-,-,-,-,-,-,-,-,,"Lynn Timber- Woodbois Gabon, La Gabonaise des Forêts et de l'Industrie du Bois (LGFIB)",WBI LN Equity,WBI.L,B4WJSD1,,"Mozambique (Bairro de Merrerre, Posto Administrativo de Nakire, Zona de Namiconha, Cidade de Nampula), Gabon (Mouila)",https://www.woodbois.com/wp-content/uploads/Woodbois_IR_2022.pdf,2022
Woodbois,Jun-21,71.6,65.44,74.73,64.74,76.56,93.85,39.5,38,1.5,0,-,-,-,-,-,-,-,-,-,-,,"Lynn Timber- Woodbois Gabon, La Gabonaise des Forêts et de l'Industrie du Bois (LGFIB)",WBI LN Equity,WBI.L,B4WJSD1,,"Mozambique (Bairro de Merrerre, Posto Administrativo de Nakire, Zona de Namiconha, Cidade de Nampula), Gabon (Mouila)",https://www.woodbois.com/wp-content/uploads/Woodbois_IR_2022.pdf,2022
Woodbois,Jul-20,75.9,69.55,77.75,73.08,78.13,93.08,51.53,12.24,26.02,13.27,-,-,-,-,-,-,-,-,-,-,,"Lynn Timber- Woodbois Gabon, La Gabonaise des Forêts et de l'Industrie du Bois (LGFIB)",WBI LN Equity,WBI.L,B4WJSD1,,"Mozambique (Bairro de Merrerre, Posto Administrativo de Nakire, Zona de Namiconha, Cidade de Nampula), Gabon (Mouila)",https://www.woodbois.com/wp-content/uploads/Woodbois_IR_2022.pdf,2022
Woodbois,Jul-19,69.4,60.67,71.23,53.85,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"Lynn Timber- Woodbois Gabon, La Gabonaise des Forêts et de l'Industrie du Bois (LGFIB)",WBI LN Equity,WBI.L,B4WJSD1,,"Mozambique (Bairro de Merrerre, Posto Administrativo de Nakire, Zona de Namiconha, Cidade de Nampula), Gabon (Mouila)",https://www.woodbois.com/wp-content/uploads/Woodbois_IR_2022.pdf,2022
WTK Holdings,Aug-23,26.6,22.02,25.95,35.9,28.95,24.68,27.59,6.47,5.17,15.95,54.2,24,11.1,17.3,31.8,21.7,34.4,27,0,60.7,,"Cairnfield Sdn Bhd, First Count Sdn Bhd, Immense Fleet Sdn Bhd, Limpah Mewah Sdn Bhd, Piramid Intan Sdn Bhd, Interglobal Empire Sdn Bhd, Sanitama Sendirian Berhad, Sarawak Moulding Industries Berhad, Song Logging Company Sendirian Berhad, Sut Sawmill(3064) Sdn Bhd, WTK Heli-Logging Sdn Bhd",WTKH MK Equity,WTKH.KL,,,Sarawak (Borneo),,
WTK Holdings,Aug-22,22.7,20.16,20.19,36.54,25.68,19.74,24.57,5.6,3.88,15.09,-,-,-,-,-,-,-,-,-,-,,"Cairnfield Sdn Bhd, First Count Sdn Bhd, Immense Fleet Sdn Bhd, Limpah Mewah Sdn Bhd, Piramid Intan Sdn Bhd, Interglobal Empire Sdn Bhd, Sanitama Sendirian Berhad, Sarawak Moulding Industries Berhad, Song Logging Company Sendirian Berhad, Sut Sawmill(3064) Sdn Bhd, WTK Heli-Logging Sdn Bhd",WTKH MK Equity,WTKH.KL,,,Sarawak (Borneo),,
WTK Holdings,Jun-21,19.7,16.79,19.47,36.54,26.83,21.71,12.29,12.29,0,0,-,-,-,-,-,-,-,-,-,-,,"Cairnfield Sdn Bhd, First Count Sdn Bhd, Immense Fleet Sdn Bhd, Limpah Mewah Sdn Bhd, Piramid Intan Sdn Bhd, Interglobal Empire Sdn Bhd, Sanitama Sendirian Berhad, Sarawak Moulding Industries Berhad, Song Logging Company Sendirian Berhad, Sut Sawmill(3064) Sdn Bhd, WTK Heli-Logging Sdn Bhd",WTKH MK Equity,WTKH.KL,,,Sarawak (Borneo),,
WTK Holdings,Jul-20,18.1,15.96,18.27,28.21,26.83,19.74,9.91,2.59,1.72,5.6,-,-,-,-,-,-,-,-,-,-,,"Cairnfield Sdn Bhd, First Count Sdn Bhd, Immense Fleet Sdn Bhd, Limpah Mewah Sdn Bhd, Piramid Intan Sdn Bhd, Interglobal Empire Sdn Bhd, Sanitama Sendirian Berhad, Sarawak Moulding Industries Berhad, Song Logging Company Sendirian Berhad, Sut Sawmill(3064) Sdn Bhd, WTK Heli-Logging Sdn Bhd",WTKH MK Equity,WTKH.KL,,,Sarawak (Borneo),,
WTK Holdings,Jul-19,15.9,13.54,18.45,16.67,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"Cairnfield Sdn Bhd, First Count Sdn Bhd, Immense Fleet Sdn Bhd, Limpah Mewah Sdn Bhd, Piramid Intan Sdn Bhd, Interglobal Empire Sdn Bhd, Sanitama Sendirian Berhad, Sarawak Moulding Industries Berhad, Song Logging Company Sendirian Berhad, Sut Sawmill(3064) Sdn Bhd, WTK Heli-Logging Sdn Bhd",WTKH MK Equity,WTKH.KL,,,Sarawak (Borneo),,
WTK Holdings,Jul-18,8.4,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"Cairnfield Sdn Bhd, First Count Sdn Bhd, Immense Fleet Sdn Bhd, Limpah Mewah Sdn Bhd, Piramid Intan Sdn Bhd, Interglobal Empire Sdn Bhd, Sanitama Sendirian Berhad, Sarawak Moulding Industries Berhad, Song Logging Company Sendirian Berhad, Sut Sawmill(3064) Sdn Bhd, WTK Heli-Logging Sdn Bhd",WTKH MK Equity,WTKH.KL,,,Sarawak (Borneo),,
WTK Holdings,Nov-17,4.4,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"Cairnfield Sdn Bhd, First Count Sdn Bhd, Immense Fleet Sdn Bhd, Limpah Mewah Sdn Bhd, Piramid Intan Sdn Bhd, Interglobal Empire Sdn Bhd, Sanitama Sendirian Berhad, Sarawak Moulding Industries Berhad, Song Logging Company Sendirian Berhad, Sut Sawmill(3064) Sdn Bhd, WTK Heli-Logging Sdn Bhd",WTKH MK Equity,WTKH.KL,,,Sarawak (Borneo),,
Xiamen Xindeco (厦门信达股份有限公司),Aug-23,6.7,3.92,8.33,6.9,0,10.87,3.41,0,0,3.41,0,11.1,0,4.2,0,0,0,13.5,6.3,7.1,"Xiamen ITG Holding Group Co., Ltd.","Xiamen Xinda IoT Technology Co., Ltd.",000701 CH Equity,71.SZ,,,Global,,
Xiamen Xindeco (厦门信达股份有限公司),Aug-22,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Xiamen ITG Holding Group Co., Ltd.","Xiamen Xinda IoT Technology Co., Ltd.",000701 CH Equity,71.SZ,,,Global,,
Xiamen Xindeco (厦门信达股份有限公司),Jun-21,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Xiamen ITG Holding Group Co., Ltd.","Xiamen Xinda IoT Technology Co., Ltd.",000701 CH Equity,71.SZ,,,Global,,
