Company,Date,total_score,env_score,soc_score,gov_score,orga_score,policy_score,practice_score,practice_self_score,practice_ext_score,practice_cert_score,sust_policy_score,landbank_score,cert_standards_score,def_biodiv_score,hcv_hcs_score,soils_fire_score,water_chemicals_score,community_land_labour_score,smallholders_suppliers_score,gov_grievance_score,Parent company,Subsidiaries,Bloomberg ticker,Thomson Reuters ticker,Sedol,RSPO Member,Location,Sustainability Report,SR Year
Atama Plantation Sarl,Nov-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wah Seong Corporation Berhad,,WSC MK Equity,,,No,Republic of Congo (Sangha and Cuvette),,
Atama Plantation Sarl,Nov-21,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Wah Seong Corporation Berhad,,WSC MK Equity,,,No,Republic of Congo (Sangha and Cuvette),,
Atama Plantation Sarl,Nov-20,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Wah Seong Corporation Berhad,,WSC MK Equity,,,No,Republic of Congo (Sangha and Cuvette),,
Atama Plantation Sarl,Oct-19,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Wah Seong Corporation Berhad,,WSC MK Equity,,,No,Republic of Congo (Sangha and Cuvette),,
Atama Plantation Sarl,Nov-18,2.2,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Wah Seong Corporation Berhad,,WSC MK Equity,,,No,Republic of Congo (Sangha and Cuvette),,
Austindo Nusantara Jaya Tbk PT,Nov-22,91.1,88.03,90.19,86.56,94.29,97.3,82.11,35.94,23.05,23.12,97.7,88.8,67.9,86,90,93.3,95.1,99.3,82.5,100,Austindo Nusantara Jaya Tbk PT,"PT Austindo Nusantara Jaya Agri (PT ANJA), PT Austindo Nusantara Jaya Agri Siais (PT ANJAS), PT Sahabat Mewah dan Makmur (PT SMM), PT Kayung Agro Lestari (PT KAL), PT Galempa Sejahtera Bersama (PT GSB), PT Permata Putera Mandiri (PT PPM) and PT Putera Manunggal Perkasa (PT PMP).",ANJT IJ Equity,ANJT.JK,,Yes,"Indonesia (North Sumatra, Bangka Belitung, South Sumatra, West Kalimantan, West Papua)",https://anj-group.com/en/sustainability-report,2021
Austindo Nusantara Jaya Tbk PT,Nov-21,82.9,78.37,84.25,78.98,89.71,91.1,69.86,18.13,14.06,37.67,-,-,-,-,-,-,-,-,-,-,Austindo Nusantara Jaya Tbk PT,"PT Austindo Nusantara Jaya Agri (PT ANJA), PT Austindo Nusantara Jaya Agri Siais (PT ANJAS), PT Sahabat Mewah dan Makmur (PT SMM), PT Kayung Agro Lestari (PT KAL), PT Galempa Sejahtera Bersama (PT GSB), PT Permata Putera Mandiri (PT PPM) and PT Putera Manunggal Perkasa (PT PMP).",ANJT IJ Equity,ANJT.JK,,Yes,"Indonesia (North Sumatra, Bangka Belitung, South Sumatra, West Kalimantan, West Papua)",https://anj-group.com/en/sustainability-report,2021
Austindo Nusantara Jaya Tbk PT,Nov-20,68.1,62.53,69.03,53.5,76.47,78,52.85,12.48,29.48,10.9,-,-,-,-,-,-,-,-,-,-,Austindo Nusantara Jaya Tbk PT,"PT Austindo Nusantara Jaya Agri (PT ANJA), PT Austindo Nusantara Jaya Agri Siais (PT ANJAS), PT Sahabat Mewah dan Makmur (PT SMM), PT Kayung Agro Lestari (PT KAL), PT Galempa Sejahtera Bersama (PT GSB), PT Permata Putera Mandiri (PT PPM) and PT Putera Manunggal Perkasa (PT PMP).",ANJT IJ Equity,ANJT.JK,,Yes,"Indonesia (North Sumatra, Bangka Belitung, South Sumatra, West Kalimantan, West Papua)",https://anj-group.com/en/sustainability-report,2021
Austindo Nusantara Jaya Tbk PT,Oct-19,66.6,61.79,67.95,57.63,68.57,80,50.81,12.5,15.37,22.94,-,-,-,-,-,-,-,-,-,-,Austindo Nusantara Jaya Tbk PT,"PT Austindo Nusantara Jaya Agri (PT ANJA), PT Austindo Nusantara Jaya Agri Siais (PT ANJAS), PT Sahabat Mewah dan Makmur (PT SMM), PT Kayung Agro Lestari (PT KAL), PT Galempa Sejahtera Bersama (PT GSB), PT Permata Putera Mandiri (PT PPM) and PT Putera Manunggal Perkasa (PT PMP).",ANJT IJ Equity,ANJT.JK,,Yes,"Indonesia (North Sumatra, Bangka Belitung, South Sumatra, West Kalimantan, West Papua)",https://anj-group.com/en/sustainability-report,2021
Austindo Nusantara Jaya Tbk PT,Nov-18,62.7,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Austindo Nusantara Jaya Tbk PT,"PT Austindo Nusantara Jaya Agri (PT ANJA), PT Austindo Nusantara Jaya Agri Siais (PT ANJAS), PT Sahabat Mewah dan Makmur (PT SMM), PT Kayung Agro Lestari (PT KAL), PT Galempa Sejahtera Bersama (PT GSB), PT Permata Putera Mandiri (PT PPM) and PT Putera Manunggal Perkasa (PT PMP).",ANJT IJ Equity,ANJT.JK,,Yes,"Indonesia (North Sumatra, Bangka Belitung, South Sumatra, West Kalimantan, West Papua)",https://anj-group.com/en/sustainability-report,2021
Austindo Nusantara Jaya Tbk PT,Nov-17,51.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Austindo Nusantara Jaya Tbk PT,"PT Austindo Nusantara Jaya Agri (PT ANJA), PT Austindo Nusantara Jaya Agri Siais (PT ANJAS), PT Sahabat Mewah dan Makmur (PT SMM), PT Kayung Agro Lestari (PT KAL), PT Galempa Sejahtera Bersama (PT GSB), PT Permata Putera Mandiri (PT PPM) and PT Putera Manunggal Perkasa (PT PMP).",ANJT IJ Equity,ANJT.JK,,Yes,"Indonesia (North Sumatra, Bangka Belitung, South Sumatra, West Kalimantan, West Papua)",https://anj-group.com/en/sustainability-report,2021
Austindo Nusantara Jaya Tbk PT,Jun-17,48.1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Austindo Nusantara Jaya Tbk PT,"PT Austindo Nusantara Jaya Agri (PT ANJA), PT Austindo Nusantara Jaya Agri Siais (PT ANJAS), PT Sahabat Mewah dan Makmur (PT SMM), PT Kayung Agro Lestari (PT KAL), PT Galempa Sejahtera Bersama (PT GSB), PT Permata Putera Mandiri (PT PPM) and PT Putera Manunggal Perkasa (PT PMP).",ANJT IJ Equity,ANJT.JK,,Yes,"Indonesia (North Sumatra, Bangka Belitung, South Sumatra, West Kalimantan, West Papua)",https://anj-group.com/en/sustainability-report,2021
Austindo Nusantara Jaya Tbk PT,Oct-16,33.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Austindo Nusantara Jaya Tbk PT,"PT Austindo Nusantara Jaya Agri (PT ANJA), PT Austindo Nusantara Jaya Agri Siais (PT ANJAS), PT Sahabat Mewah dan Makmur (PT SMM), PT Kayung Agro Lestari (PT KAL), PT Galempa Sejahtera Bersama (PT GSB), PT Permata Putera Mandiri (PT PPM) and PT Putera Manunggal Perkasa (PT PMP).",ANJT IJ Equity,ANJT.JK,,Yes,"Indonesia (North Sumatra, Bangka Belitung, South Sumatra, West Kalimantan, West Papua)",https://anj-group.com/en/sustainability-report,2021
Austindo Nusantara Jaya Tbk PT,May-16,33.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Austindo Nusantara Jaya Tbk PT,"PT Austindo Nusantara Jaya Agri (PT ANJA), PT Austindo Nusantara Jaya Agri Siais (PT ANJAS), PT Sahabat Mewah dan Makmur (PT SMM), PT Kayung Agro Lestari (PT KAL), PT Galempa Sejahtera Bersama (PT GSB), PT Permata Putera Mandiri (PT PPM) and PT Putera Manunggal Perkasa (PT PMP).",ANJT IJ Equity,ANJT.JK,,Yes,"Indonesia (North Sumatra, Bangka Belitung, South Sumatra, West Kalimantan, West Papua)",https://anj-group.com/en/sustainability-report,2021
Austindo Nusantara Jaya Tbk PT,Oct-15,30.4,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Austindo Nusantara Jaya Tbk PT,"PT Austindo Nusantara Jaya Agri (PT ANJA), PT Austindo Nusantara Jaya Agri Siais (PT ANJAS), PT Sahabat Mewah dan Makmur (PT SMM), PT Kayung Agro Lestari (PT KAL), PT Galempa Sejahtera Bersama (PT GSB), PT Permata Putera Mandiri (PT PPM) and PT Putera Manunggal Perkasa (PT PMP).",ANJT IJ Equity,ANJT.JK,,Yes,"Indonesia (North Sumatra, Bangka Belitung, South Sumatra, West Kalimantan, West Papua)",https://anj-group.com/en/sustainability-report,2021
Bakrie Sumatera Plantations Tbk PT,Nov-22,38.8,35.3,38.77,32.34,32.5,44.81,36.05,20.95,3.57,11.54,31.8,29.3,40.3,32.8,40,47.1,33.6,52.9,31.3,42.9,Bakrie & Brothers,"PT Agro Mitra Madani, PT Agrowiyana, PT Bakrie Pasaman Plantations, PT Bakrie Rekin Bio Energy, PT Grahadura Leidongprima, PT Bakrie Renewable Chemicals, PT Sumbertama Nusapertiwi, PT Domas Sawitinti Perdana, PT Flora Sawita Chemindo, PT Sarana Industama Perkasa, PT Domas Agrointi Perkasa, PT Domas Agrointi Prima, PT Sawitmas Agro Perkasa, PT Citalaras Cipta Indonesia, PT Monrad Intan Barakat, PT Eramitra Agrolestari, PT Jambi Agrowijaya, PT Multrada Multi Maju, PT Padang Bolak Jaya, PT Perjapin Prima, PT Trimitra Sumberperkasa",UNSP IJ Equity,UNSP.JK,,Yes,"Indonesia (Jambi, North Sumatra, West Sumatra, South Sumatra, Riau Islands, South Kalimantan Provinces)",https://www.bakriesumatera.com/storage/documents/2022/02/SR_BSP_2015.pdf,2015
Bakrie Sumatera Plantations Tbk PT,Nov-21,34.5,32.27,34.66,30.58,28.21,43.42,28.57,2.57,4.05,21.95,-,-,-,-,-,-,-,-,-,-,Bakrie & Brothers,"PT Agro Mitra Madani, PT Agrowiyana, PT Bakrie Pasaman Plantations, PT Bakrie Rekin Bio Energy, PT Grahadura Leidongprima, PT Bakrie Renewable Chemicals, PT Sumbertama Nusapertiwi, PT Domas Sawitinti Perdana, PT Flora Sawita Chemindo, PT Sarana Industama Perkasa, PT Domas Agrointi Perkasa, PT Domas Agrointi Prima, PT Sawitmas Agro Perkasa, PT Citalaras Cipta Indonesia, PT Monrad Intan Barakat, PT Eramitra Agrolestari, PT Jambi Agrowijaya, PT Multrada Multi Maju, PT Padang Bolak Jaya, PT Perjapin Prima, PT Trimitra Sumberperkasa",UNSP IJ Equity,UNSP.JK,,Yes,"Indonesia (Jambi, North Sumatra, West Sumatra, South Sumatra, Riau Islands, South Kalimantan Provinces)",https://www.bakriesumatera.com/storage/documents/2022/02/SR_BSP_2015.pdf,2015
Bakrie Sumatera Plantations Tbk PT,Nov-20,38.2,35.39,36.14,28.17,32.05,45.39,34.11,4.32,19.18,10.62,-,-,-,-,-,-,-,-,-,-,Bakrie & Brothers,"PT Agro Mitra Madani, PT Agrowiyana, PT Bakrie Pasaman Plantations, PT Bakrie Rekin Bio Energy, PT Grahadura Leidongprima, PT Bakrie Renewable Chemicals, PT Sumbertama Nusapertiwi, PT Domas Sawitinti Perdana, PT Flora Sawita Chemindo, PT Sarana Industama Perkasa, PT Domas Agrointi Perkasa, PT Domas Agrointi Prima, PT Sawitmas Agro Perkasa, PT Citalaras Cipta Indonesia, PT Monrad Intan Barakat, PT Eramitra Agrolestari, PT Jambi Agrowijaya, PT Multrada Multi Maju, PT Padang Bolak Jaya, PT Perjapin Prima, PT Trimitra Sumberperkasa",UNSP IJ Equity,UNSP.JK,,Yes,"Indonesia (Jambi, North Sumatra, West Sumatra, South Sumatra, Riau Islands, South Kalimantan Provinces)",https://www.bakriesumatera.com/storage/documents/2022/02/SR_BSP_2015.pdf,2015
Bakrie Sumatera Plantations Tbk PT,Oct-19,36.5,33.84,34.23,25.85,32.5,44.3,30.52,5.19,15.19,10.13,-,-,-,-,-,-,-,-,-,-,Bakrie & Brothers,"PT Agro Mitra Madani, PT Agrowiyana, PT Bakrie Pasaman Plantations, PT Bakrie Rekin Bio Energy, PT Grahadura Leidongprima, PT Bakrie Renewable Chemicals, PT Sumbertama Nusapertiwi, PT Domas Sawitinti Perdana, PT Flora Sawita Chemindo, PT Sarana Industama Perkasa, PT Domas Agrointi Perkasa, PT Domas Agrointi Prima, PT Sawitmas Agro Perkasa, PT Citalaras Cipta Indonesia, PT Monrad Intan Barakat, PT Eramitra Agrolestari, PT Jambi Agrowijaya, PT Multrada Multi Maju, PT Padang Bolak Jaya, PT Perjapin Prima, PT Trimitra Sumberperkasa",UNSP IJ Equity,UNSP.JK,,Yes,"Indonesia (Jambi, North Sumatra, West Sumatra, South Sumatra, Riau Islands, South Kalimantan Provinces)",https://www.bakriesumatera.com/storage/documents/2022/02/SR_BSP_2015.pdf,2015
Bakrie Sumatera Plantations Tbk PT,Nov-18,44,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Bakrie & Brothers,"PT Agro Mitra Madani, PT Agrowiyana, PT Bakrie Pasaman Plantations, PT Bakrie Rekin Bio Energy, PT Grahadura Leidongprima, PT Bakrie Renewable Chemicals, PT Sumbertama Nusapertiwi, PT Domas Sawitinti Perdana, PT Flora Sawita Chemindo, PT Sarana Industama Perkasa, PT Domas Agrointi Perkasa, PT Domas Agrointi Prima, PT Sawitmas Agro Perkasa, PT Citalaras Cipta Indonesia, PT Monrad Intan Barakat, PT Eramitra Agrolestari, PT Jambi Agrowijaya, PT Multrada Multi Maju, PT Padang Bolak Jaya, PT Perjapin Prima, PT Trimitra Sumberperkasa",UNSP IJ Equity,UNSP.JK,,Yes,"Indonesia (Jambi, North Sumatra, West Sumatra, South Sumatra, Riau Islands, South Kalimantan Provinces)",https://www.bakriesumatera.com/storage/documents/2022/02/SR_BSP_2015.pdf,2015
Bakrie Sumatera Plantations Tbk PT,Nov-17,38.4,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Bakrie & Brothers,"PT Agro Mitra Madani, PT Agrowiyana, PT Bakrie Pasaman Plantations, PT Bakrie Rekin Bio Energy, PT Grahadura Leidongprima, PT Bakrie Renewable Chemicals, PT Sumbertama Nusapertiwi, PT Domas Sawitinti Perdana, PT Flora Sawita Chemindo, PT Sarana Industama Perkasa, PT Domas Agrointi Perkasa, PT Domas Agrointi Prima, PT Sawitmas Agro Perkasa, PT Citalaras Cipta Indonesia, PT Monrad Intan Barakat, PT Eramitra Agrolestari, PT Jambi Agrowijaya, PT Multrada Multi Maju, PT Padang Bolak Jaya, PT Perjapin Prima, PT Trimitra Sumberperkasa",UNSP IJ Equity,UNSP.JK,,Yes,"Indonesia (Jambi, North Sumatra, West Sumatra, South Sumatra, Riau Islands, South Kalimantan Provinces)",https://www.bakriesumatera.com/storage/documents/2022/02/SR_BSP_2015.pdf,2015
Bakrie Sumatera Plantations Tbk PT,Jun-17,33.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Bakrie & Brothers,"PT Agro Mitra Madani, PT Agrowiyana, PT Bakrie Pasaman Plantations, PT Bakrie Rekin Bio Energy, PT Grahadura Leidongprima, PT Bakrie Renewable Chemicals, PT Sumbertama Nusapertiwi, PT Domas Sawitinti Perdana, PT Flora Sawita Chemindo, PT Sarana Industama Perkasa, PT Domas Agrointi Perkasa, PT Domas Agrointi Prima, PT Sawitmas Agro Perkasa, PT Citalaras Cipta Indonesia, PT Monrad Intan Barakat, PT Eramitra Agrolestari, PT Jambi Agrowijaya, PT Multrada Multi Maju, PT Padang Bolak Jaya, PT Perjapin Prima, PT Trimitra Sumberperkasa",UNSP IJ Equity,UNSP.JK,,Yes,"Indonesia (Jambi, North Sumatra, West Sumatra, South Sumatra, Riau Islands, South Kalimantan Provinces)",https://www.bakriesumatera.com/storage/documents/2022/02/SR_BSP_2015.pdf,2015
Bakrie Sumatera Plantations Tbk PT,Oct-16,25.4,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Bakrie & Brothers,"PT Agro Mitra Madani, PT Agrowiyana, PT Bakrie Pasaman Plantations, PT Bakrie Rekin Bio Energy, PT Grahadura Leidongprima, PT Bakrie Renewable Chemicals, PT Sumbertama Nusapertiwi, PT Domas Sawitinti Perdana, PT Flora Sawita Chemindo, PT Sarana Industama Perkasa, PT Domas Agrointi Perkasa, PT Domas Agrointi Prima, PT Sawitmas Agro Perkasa, PT Citalaras Cipta Indonesia, PT Monrad Intan Barakat, PT Eramitra Agrolestari, PT Jambi Agrowijaya, PT Multrada Multi Maju, PT Padang Bolak Jaya, PT Perjapin Prima, PT Trimitra Sumberperkasa",UNSP IJ Equity,UNSP.JK,,Yes,"Indonesia (Jambi, North Sumatra, West Sumatra, South Sumatra, Riau Islands, South Kalimantan Provinces)",https://www.bakriesumatera.com/storage/documents/2022/02/SR_BSP_2015.pdf,2015
Bakrie Sumatera Plantations Tbk PT,May-16,25,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Bakrie & Brothers,"PT Agro Mitra Madani, PT Agrowiyana, PT Bakrie Pasaman Plantations, PT Bakrie Rekin Bio Energy, PT Grahadura Leidongprima, PT Bakrie Renewable Chemicals, PT Sumbertama Nusapertiwi, PT Domas Sawitinti Perdana, PT Flora Sawita Chemindo, PT Sarana Industama Perkasa, PT Domas Agrointi Perkasa, PT Domas Agrointi Prima, PT Sawitmas Agro Perkasa, PT Citalaras Cipta Indonesia, PT Monrad Intan Barakat, PT Eramitra Agrolestari, PT Jambi Agrowijaya, PT Multrada Multi Maju, PT Padang Bolak Jaya, PT Perjapin Prima, PT Trimitra Sumberperkasa",UNSP IJ Equity,UNSP.JK,,Yes,"Indonesia (Jambi, North Sumatra, West Sumatra, South Sumatra, Riau Islands, South Kalimantan Provinces)",https://www.bakriesumatera.com/storage/documents/2022/02/SR_BSP_2015.pdf,2015
Bakrie Sumatera Plantations Tbk PT,Oct-15,25,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Bakrie & Brothers,"PT Agro Mitra Madani, PT Agrowiyana, PT Bakrie Pasaman Plantations, PT Bakrie Rekin Bio Energy, PT Grahadura Leidongprima, PT Bakrie Renewable Chemicals, PT Sumbertama Nusapertiwi, PT Domas Sawitinti Perdana, PT Flora Sawita Chemindo, PT Sarana Industama Perkasa, PT Domas Agrointi Perkasa, PT Domas Agrointi Prima, PT Sawitmas Agro Perkasa, PT Citalaras Cipta Indonesia, PT Monrad Intan Barakat, PT Eramitra Agrolestari, PT Jambi Agrowijaya, PT Multrada Multi Maju, PT Padang Bolak Jaya, PT Perjapin Prima, PT Trimitra Sumberperkasa",UNSP IJ Equity,UNSP.JK,,Yes,"Indonesia (Jambi, North Sumatra, West Sumatra, South Sumatra, Riau Islands, South Kalimantan Provinces)",https://www.bakriesumatera.com/storage/documents/2022/02/SR_BSP_2015.pdf,2015
Belem Bioenergia Brasil (BBB),Nov-22,17.3,13.1,18.38,16.67,25.68,25.32,4.73,2.7,0,2.03,55.6,13.8,0,7.9,10,22.5,6,29.4,9.4,42.9,Galp Bioenergy B.V.,,1738754D BZ Equity,,,No,"Brazil (Pará, Thailand)",http://belembioenergia.com.br/sustentabilidade/,2020
Belem Bioenergia Brasil (BBB),Nov-21,0.8,1.05,1.28,0,4.05,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Galp Bioenergy B.V.,,1738754D BZ Equity,,,No,"Brazil (Pará, Thailand)",http://belembioenergia.com.br/sustentabilidade/,2020
Belem Bioenergia Brasil (BBB),Nov-20,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Galp Bioenergy B.V.,,1738754D BZ Equity,,,No,"Brazil (Pará, Thailand)",http://belembioenergia.com.br/sustentabilidade/,2020
Belem Bioenergia Brasil (BBB),Oct-19,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Galp Bioenergy B.V.,,1738754D BZ Equity,,,No,"Brazil (Pará, Thailand)",http://belembioenergia.com.br/sustentabilidade/,2020
Best Group,Nov-22,0.8,1.03,0.84,1.92,1.32,0.65,0.67,0.67,0,0,0,1.7,3.3,0,0,2.5,0,0,0,0,,Best Agro International,Private,,,No,"Indonesia (Medan, Semarang, Sepanjang, Surabaya and Gresik)",,
Best Group,Nov-21,1.7,1.74,1.06,0.98,0,2.63,1.67,1.67,0,0,-,-,-,-,-,-,-,-,-,-,,Best Agro International,Private,,,No,"Indonesia (Medan, Semarang, Sepanjang, Surabaya and Gresik)",,
Best Group,Nov-20,1.8,1.77,1.07,1,0,2.63,1.71,1.71,0,0,-,-,-,-,-,-,-,-,-,-,,Best Agro International,Private,,,No,"Indonesia (Medan, Semarang, Sepanjang, Surabaya and Gresik)",,
Best Group,Oct-19,1.3,1.07,0.76,0,0,2.53,0.63,0.63,0,0,-,-,-,-,-,-,-,-,-,-,,Best Agro International,Private,,,No,"Indonesia (Medan, Semarang, Sepanjang, Surabaya and Gresik)",,
Best Group,Nov-18,1.6,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,Best Agro International,Private,,,No,"Indonesia (Medan, Semarang, Sepanjang, Surabaya and Gresik)",,
Bewani Oil Palm Plantations Limited,Nov-22,1.9,1.41,2.16,1,2.7,3.25,0,0,0,0,0,3.7,0,0,0,5,0,4.3,0,0,,,Private,,,No,Papua New Guinea (Sandaun Province),,
Bewani Oil Palm Plantations Limited,Nov-21,2.2,1.43,1.74,1.02,1.39,4.61,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private,,,No,Papua New Guinea (Sandaun Province),,
Bewani Oil Palm Plantations Limited,Nov-20,2.5,1.82,2.19,1.04,2.78,4.61,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private,,,No,Papua New Guinea (Sandaun Province),,
Bewani Oil Palm Plantations Limited,Oct-19,2.3,1.82,1.95,1.02,2.7,3.8,0.65,0.65,0,0,-,-,-,-,-,-,-,-,-,-,,,Private,,,No,Papua New Guinea (Sandaun Province),,
BLD Plantation Bhd (Bintulu Lumber Development (BLD) Plantation),Nov-22,27.1,21.02,28.77,28.72,24.24,40,14.64,8.57,1.43,4.64,45.5,38.2,11.5,29,20,26.3,8,41.4,3.1,64.3,BLD Plantation Bhd. (BLDP),"Bintulu Lumber Development Sdn. Bhd., Kirana Palm Oil Refinery Sdn. Bhd., Grand Mutual Sdn. Bhd., Niamas Istimewa Sdn. Bhd., BLD Resources Sdn. Bhd., Rela Aman Sdn. Bhd. and Easibright Sdn. Bhd.",BLDP MK Equity,BLDN.KL,,No,"Sarawak,Malaysia (Sibu and Bintulu)",http://www.bldpb.com.my/downloads/AR2021.pdf,2021
BLD Plantation Bhd (Bintulu Lumber Development (BLD) Plantation),Nov-21,26.6,20.19,28.1,27.17,21.88,40.54,13.93,7.86,1.43,4.64,-,-,-,-,-,-,-,-,-,-,BLD Plantation Bhd. (BLDP),"Bintulu Lumber Development Sdn. Bhd., Kirana Palm Oil Refinery Sdn. Bhd., Grand Mutual Sdn. Bhd., Niamas Istimewa Sdn. Bhd., BLD Resources Sdn. Bhd., Rela Aman Sdn. Bhd. and Easibright Sdn. Bhd.",BLDP MK Equity,BLDN.KL,,No,"Sarawak,Malaysia (Sibu and Bintulu)",http://www.bldpb.com.my/downloads/AR2021.pdf,2021
BLD Plantation Bhd (Bintulu Lumber Development (BLD) Plantation),Nov-20,25.1,19.49,25.72,15,18.75,41.22,10.66,5.51,1.1,4.04,-,-,-,-,-,-,-,-,-,-,BLD Plantation Bhd. (BLDP),"Bintulu Lumber Development Sdn. Bhd., Kirana Palm Oil Refinery Sdn. Bhd., Grand Mutual Sdn. Bhd., Niamas Istimewa Sdn. Bhd., BLD Resources Sdn. Bhd., Rela Aman Sdn. Bhd. and Easibright Sdn. Bhd.",BLDP MK Equity,BLDN.KL,,No,"Sarawak,Malaysia (Sibu and Bintulu)",http://www.bldpb.com.my/downloads/AR2021.pdf,2021
BLD Plantation Bhd (Bintulu Lumber Development (BLD) Plantation),Oct-19,19.8,16.43,19.13,12.26,18.75,34.18,6.01,6.01,0,0,-,-,-,-,-,-,-,-,-,-,BLD Plantation Bhd. (BLDP),"Bintulu Lumber Development Sdn. Bhd., Kirana Palm Oil Refinery Sdn. Bhd., Grand Mutual Sdn. Bhd., Niamas Istimewa Sdn. Bhd., BLD Resources Sdn. Bhd., Rela Aman Sdn. Bhd. and Easibright Sdn. Bhd.",BLDP MK Equity,BLDN.KL,,No,"Sarawak,Malaysia (Sibu and Bintulu)",http://www.bldpb.com.my/downloads/AR2021.pdf,2021
Boustead Plantations Bhd,Nov-22,61.2,52.87,68.45,55.33,68.75,62.5,54.98,27.27,6.47,21.24,63.6,85.7,55.6,36.3,45.5,70.1,42.1,85.7,25,64.3,Boustead Holdings Bhd,,BPLANT MK Equity,BOPL.KL,BNH7MH5,Yes,"Malaysia (Johor,Kedah,Kelantan,Pahang,Penang,Perak,Sabah,Sarawak,Terengganu)",https://bousteadplantations.listedcompany.com/misc/ar2021.pdf,2021
Boustead Plantations Bhd,Nov-21,52.9,42.86,61.68,49.37,56.45,51.41,52.85,6.73,3.64,42.49,-,-,-,-,-,-,-,-,-,-,Boustead Holdings Bhd,,BPLANT MK Equity,BOPL.KL,BNH7MH5,Yes,"Malaysia (Johor,Kedah,Kelantan,Pahang,Penang,Perak,Sabah,Sarawak,Terengganu)",https://bousteadplantations.listedcompany.com/misc/ar2021.pdf,2021
Boustead Plantations Bhd,Nov-20,53.3,43.28,61.56,49.06,53.23,52.11,54.94,7.59,29.63,17.72,-,-,-,-,-,-,-,-,-,-,Boustead Holdings Bhd,,BPLANT MK Equity,BOPL.KL,BNH7MH5,Yes,"Malaysia (Johor,Kedah,Kelantan,Pahang,Penang,Perak,Sabah,Sarawak,Terengganu)",https://bousteadplantations.listedcompany.com/misc/ar2021.pdf,2021
Boustead Plantations Bhd,Oct-19,37.7,33.86,40.22,47.51,46.97,27.33,45.54,4.92,11.85,28.77,-,-,-,-,-,-,-,-,-,-,Boustead Holdings Bhd,,BPLANT MK Equity,BOPL.KL,BNH7MH5,Yes,"Malaysia (Johor,Kedah,Kelantan,Pahang,Penang,Perak,Sabah,Sarawak,Terengganu)",https://bousteadplantations.listedcompany.com/misc/ar2021.pdf,2021
Boustead Plantations Bhd,Nov-18,38.7,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Boustead Holdings Bhd,,BPLANT MK Equity,BOPL.KL,BNH7MH5,Yes,"Malaysia (Johor,Kedah,Kelantan,Pahang,Penang,Perak,Sabah,Sarawak,Terengganu)",https://bousteadplantations.listedcompany.com/misc/ar2021.pdf,2021
Boustead Plantations Bhd,Nov-17,34.3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Boustead Holdings Bhd,,BPLANT MK Equity,BOPL.KL,BNH7MH5,Yes,"Malaysia (Johor,Kedah,Kelantan,Pahang,Penang,Perak,Sabah,Sarawak,Terengganu)",https://bousteadplantations.listedcompany.com/misc/ar2021.pdf,2021
Boustead Plantations Bhd,Jun-17,28.3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Boustead Holdings Bhd,,BPLANT MK Equity,BOPL.KL,BNH7MH5,Yes,"Malaysia (Johor,Kedah,Kelantan,Pahang,Penang,Perak,Sabah,Sarawak,Terengganu)",https://bousteadplantations.listedcompany.com/misc/ar2021.pdf,2021
Boustead Plantations Bhd,Oct-16,23.7,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Boustead Holdings Bhd,,BPLANT MK Equity,BOPL.KL,BNH7MH5,Yes,"Malaysia (Johor,Kedah,Kelantan,Pahang,Penang,Perak,Sabah,Sarawak,Terengganu)",https://bousteadplantations.listedcompany.com/misc/ar2021.pdf,2021
